plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle,End.Length,Mid.Angle,Mid.Length,Stem.Angle,A1,N1,A2,N2,a,b,c,d,model_leaf_length
MIH119_2075,14,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,77.5,56.5,44.5,53.5,30.5,0.10037564704664795,1.7649180775505817,-0.44853610611189865,1.4338782096655767,37.3601903270331,54.67469123896727,37.949633440146286,12.18793488171599,86.88326078003803
MIH119_2079,10,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,81.5,58.5,45.5,51.5,23.0,0.00892999797550081,2.5478704488877835,-0.20875670715542216,1.9894563873356663,36.59166805328714,57.7720711123448,36.01353313279882,8.479777496700834,91.50412289112973
MIH119_2081,8,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,69.5,60.0,39.0,54.5,22.5,0.05910558681924577,1.9643698094210464,-0.05934470825989321,2.4546997104637445,33.74452106260699,54.1563507740008,42.41845128405369,20.248229851203938,88.71712689072399
MIH119_2082,7,13,2,PHW65_MoG_0003/PHT69,PHW65_MoG_0003/PHT69,WIPV17/30974,1.0,83.0,66.0,47.5,53.5,28.5,0.03281323494026803,2.088543685603735,-0.23200266171717063,2.0912736414464304,39.450998496622134,65.2693897289884,36.061435577230064,7.92626309111096,96.15766443043336
MIH119_2083,6,13,2,PHW65_MoG_0009/PHT69,PHW65_MoG_0009/PHT69,WIPV17/30977,1.0,71.0,61.0,35.0,54.5,17.5,0.0345891059186231,2.268507254302226,-0.0012813571781934686,3.4691185443927703,31.259915781132015,57.639438942199284,44.64378641375005,19.9391405722456,97.95824150170462
MIH119_2084,5,13,2,PHW65_MoG_0016/PHT69,PHW65_MoG_0016/PHT69,WIPV17/30981,1.0,77.5,63.5,46.0,54.0,28.5,0.03652727948582445,1.965289365297811,-0.2683468599967676,2.5034424793449905,38.99201092780187,61.56330100965073,37.16928270994907,13.180321681816611,91.38853276682019
MIH119_2085,4,13,2,PHW65_MoG_0017/PHT69,PHW65_MoG_0017/PHT69,WIPV17/30982,1.0,67.5,57.0,30.0,58.5,18.0,0.13288999234400287,1.83595974822227,-0.1849999860318042,3.108939829324573,28.73043490901687,51.744165640530625,49.936221163634656,20.496044982144095,100.69974965906906
MIH119_2086,3,13,2,PHW65_MoG_0018/PHT69,PHW65_MoG_0018/PHT69,WIPV17/30983,1.0,80.5,62.0,39.0,53.5,24.0,0.12589360852928383,1.850305568430628,-0.21334544414233003,2.3780940323640913,32.67933705753889,60.92235469767638,41.1136166470567,10.433556018045117,100.06465042193318
MIH119_2087,3,14,2,PHW65_MoG_0021/PHT69,PHW65_MoG_0021/PHT69,WIPV17/30984,1.0,71.0,69.5,42.5,67.0,25.5,0.03568666394851949,1.9589900404687062,-0.23475576000977605,1.619687536347754,45.38226002299844,65.64955400989798,49.203221859404024,22.780305492612335,104.21509556470733
MIH119_2088,4,14,2,PHW65_MoG_0022/PHT69,PHW65_MoG_0022/PHT69,WIPV17/30985,1.0,80.0,66.0,44.0,45.0,22.0,0.008647504306642535,2.3901635910166785,-1.6508247407375025e-05,3.993574958440999,31.259626670654878,64.99731169880572,32.370291015239296,11.460779726017401,91.75645012680515
MIH119_2089,5,14,2,PHW65_MoG_0024/PHT69,PHW65_MoG_0024/PHT69,WIPV17/30386,1.0,60.0,62.0,34.0,52.0,19.0,0.058556913405535385,1.9589149716987608,-1.8744574087690075e-06,4.895213270880281,29.07803098047883,53.6935750346352,43.10995377286217,31.0,84.44755879633884
MIH119_2090,6,14,2,PHW65_MoG_0025/PHT69,PHW65_MoG_0025/PHT69,WIPV17/30387,1.0,58.5,45.0,32.0,57.5,15.5,0.025061425886796166,2.2979551551807447,-1.0696568305306244,1.5137971939038897,30.35086049187533,38.477058264765645,48.17758388600267,22.782164443238173,87.66586624687116
MIH119_2092,8,14,2,PHW65_MoG_0034/PHT69,PHW65_MoG_0050/PHT69,WIPV17/30397,,63.0,61.0,42.0,56.5,25.0,0.11351158868188309,2.053285648407295,-0.30162419288045533,3.449352296452636,37.640204346987154,54.32443132738287,42.09054264532392,27.562204256887703,83.53594348000635
MIH119_2094,10,14,2,PHW65_MoG_0038/PHT69,PHW65_MoG_0038/PHT69,WIPV17/30993,1.0,73.0,58.0,36.0,54.0,18.0,0.019170961775664026,2.2360679774997894,-0.004679573394238378,2.731785682485081,31.74040362379355,55.46567584585607,43.686917696247164,16.957558873918728,95.94797187852959
MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,58.0,57.0,34.0,61.0,23.0,0.1669040248486638,1.6538271728570182,-0.4036547130211141,2.0785734027428333,34.5305109245614,48.43875223497808,49.88509607323628,29.97982258676867,88.01865279961844
MIH119_2097,13,14,2,PHW65_MoG_0048/PHT69,PHW65_MoG_0048/PHT69,WIPV17/30396,1.0,81.0,66.5,45.0,56.0,29.0,0.05304484360241908,1.8063886364576047,-0.20398075269539417,1.5994493215002645,39.59797974644667,65.64533457359866,39.597979746446654,10.565064128705218,97.98762867412572
MIH119_2099,15,14,2,PHW65_MoG_0052/PHT69,PHW65_MoG_0052/PHT69,WIPV17/30999,1.0,74.0,58.0,43.5,53.0,25.0,0.034210498000030884,2.102945293831406,-0.39551810256304076,1.9291184398350405,36.73612399374708,53.6302917119812,38.17940126655853,17.13993716591377,83.97110214097611
MIH119_2101,17,14,2,PHW65_MoG_0057/PHT69,PHW65_MoG_0057/PHT69,WIPV17/31003,1.0,78.0,54.0,40.0,53.0,25.0,0.07098179143713522,1.7994549660566954,-0.5309254762948095,1.3690842213167784,34.067743313386586,52.819970439625514,40.600355485305826,11.227231304159005,90.08955181157543
MIH119_2102,18,14,2,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,65.0,61.0,40.0,60.5,22.0,0.028267846575514167,2.0950279589629566,-0.19890665793129012,2.1264809620316005,38.88865038603563,54.92706531539265,46.34568880869817,25.997574084781558,91.08577162574545
MIH119_2103,19,14,2,PHW65_MoG_0060/PHT69,PHW65_MoG_0060/PHT69,WIPV17/31005,1.0,77.0,64.0,49.0,54.0,30.0,0.023083902244819605,1.9939075378409585,-0.19155720924600664,1.855549409670251,40.77100986974364,62.27422236641686,35.39544883655341,14.377137071485743,87.60737368336262
MIH119_2104,20,14,2,PHW65_MoG_0061/PHT69,PHW65_MoG_0061/PHT69,WIPV17/30406,1.0,75.5,64.5,42.5,58.5,22.5,0.12213540906374959,2.3879579983451,-0.03899369243284155,2.098490869769849,39.13579372280623,62.44205259522661,42.80582598743489,16.15311962502129,99.11669230431963
MIH119_2106,22,14,2,PHW65_MoG_0063/PHT69,PHW65_MoG_0063/PHT69,WIPV17/31008,1.0,71.0,60.0,45.0,58.5,18.5,0.007128697535642321,3.424568514994008,-0.3030733052999487,2.481330488620242,41.36574669941304,56.7338380079411,41.36574669941302,19.498110982067764,93.12742282749872
MIH119_2107,23,14,2,PHW65_MoG_0067/PHT69,PHW65_MoG_0067/PHT69,WIPV17/30410,1.0,67.0,64.0,42.0,64.5,23.5,0.02938207643557362,2.1903675164757073,-0.49662511848519403,2.2280089814758757,43.46926165777279,58.808241234431875,47.53446484396895,25.152184541640487,96.9735016966894
MIH119_2108,24,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0069/PHT69,WIPV17/30412,,61.0,70.5,41.0,66.0,22.0,0.010213029870371709,2.2851959275323717,-0.28234156943787053,3.313686299781975,43.002927521507814,60.86362348054543,48.99231780634797,33.82668739045927,95.45074283579117
MIH119_2110,26,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0072/PHT69,WIPV17/31014,1.0,73.5,67.5,49.0,58.5,28.5,0.023589109564460052,2.203687345667726,-0.09385881764527652,2.251615188358958,43.40193219608503,64.694436734719,37.60231185459493,19.17701581968266,91.18442384586385
MIH119_2112,28,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0082/PHT69,WIPV17/31017,,68.0,68.5,44.0,66.0,26.5,0.022056907953717064,2.257446920151565,-0.2820031291231337,2.6025976134632707,45.279618626306586,63.519161721677236,46.33905701018914,25.531666059687577,99.67801949102844
MIH119_2113,29,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0085/PHT69,WIPV17/31018,1.0,75.0,69.0,40.0,62.0,26.0,0.08379169045292705,1.720409197270548,-0.0667493702594547,1.8538128375274612,39.85283180056544,66.64888201394571,47.494755473376635,17.85851411207393,105.40222762383979
MIH119_2114,30,14,2,PHW65_MoG_0086/PHT69,PHW65_MoG_0086/PHT69,WIPV17/31019,1.0,77.0,59.5,42.0,59.0,24.0,0.11586168422924839,2.212723819035013,-0.5506012697954835,2.1717261318219547,39.48059179467956,57.79549536371414,43.795482860609894,13.799698628284695,99.93401311133286
MIH119_2115,30,15,2,PHW65_MoG_0087/PHT69,PHW65_MoG_0087/PHT69,WIPV17/31020,1.0,82.5,50.0,40.0,53.5,25.5,0.29446405057591296,2.062323319656551,-0.5709809482817831,1.718048665053087,34.389137118229854,49.5136743325193,40.983377706865326,6.6065904452839845,94.70076196842322
MIH119_2116,29,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0111/PHT69,WIPV17/30427,,84.0,63.0,56.0,65.0,42.0,0.05122628054255479,1.6465507656275389,-1.9474051637554082,1.2559589688560386,53.887442216077716,62.65487940820122,36.34753872559854,6.585293185862168,97.44575418521259
MIH119_2117,28,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0096/PHT69,WIPV17/30422,1.0,77.5,52.5,40.5,52.0,15.0,0.002825331410709576,3.2389309261427566,-0.0726798456094466,2.3243376246095586,33.47005878994453,50.802916601211955,39.48356445727771,11.329583109569331,92.35353880488992
MIH119_2118,27,15,2,PHW65_MoG_0098/PHT69,PHW65_MoG_0098/PHT69,WIPV17/31023,1.0,74.5,58.5,47.0,59.0,25.0,0.009595247371017057,2.3344939936953635,-0.7226609153376731,1.3680834588671598,43.07757989684647,56.39449652919413,39.67058722839805,15.345351119924244,90.48966018864414
MIH119_2120,25,15,2,PHW65_MoG_0109/PHT69,PHW65_MoG_0109/PHT69,WIPV17/31026,1.0,75.0,68.5,53.0,67.5,21.0,3.116227382299493e-05,3.5812768989586656,-0.6091693363353884,2.2682990658092343,53.90946104863019,65.97053171786837,39.78440948422892,17.451175036923097,101.5889995468495
MIH119_2121,24,15,2,PHW65_MoG_0116/PHT69,PHW65_MoG_0116/PHT69,WIPV17/30429,1.0,84.0,80.0,61.0,58.5,29.5,0.001503617662016276,3.3850174486424986,-0.032780684195467744,2.6209870722409097,51.28608398736107,79.55328253577314,27.24395218674488,8.326289845454736,98.68328796450945
MIH119_2123,22,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,71.0,63.5,52.0,66.5,26.5,0.001867088941498668,2.5760318949252303,-1.2684535525015068,1.3867254493301115,52.40271511484701,60.03980802395565,40.94148810915628,20.64567676028152,92.83460637065934
MIH119_2124,21,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0117/PHT69,WIPV17/31030,1.0,82.5,69.0,51.0,60.0,24.5,0.0013488675984444246,2.730860271658557,-0.3442884916935681,1.7336563658156994,46.64362221225875,68.35027803562618,37.72634641600504,8.954489036843668,101.75527667767132
MIH119_2125,20,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0119/PHT69,WIPV17/31032,,86.5,64.0,59.5,59.0,28.5,0.00016284674446955698,3.1331661980789005,-1.0045717968234247,1.366996754329575,50.8164685761886,63.882989400687116,29.973699359666703,3.828565430830896,93.04882771175372
MIH119_2127,18,15,2,PHW65_MoG_0121/PHT69,PHW65_MoG_0121/PHT69,WIPV17/30433,1.0,77.0,61.0,50.0,56.5,18.5,0.00015664773164164234,3.6303814720945358,-0.1670163896146726,2.114719351353236,43.28151103622226,59.43657395189935,36.31749994728946,13.722014314975764,92.27136920227343
MIH119_2128,17,15,2,PHW65_MoG_0125/PHT69,PHW65_MoG_0125/PHT69,WIPV17/31036,1.0,66.5,64.5,51.5,66.5,30.0,0.007636512437613941,2.179276931169295,-0.5220578835222786,1.4097063666178564,52.00116514258227,58.82650033331726,41.41376698178391,25.080331382534624,92.95437892458057
MIH119_2129,16,15,2,PHW65_MoG_0126/PHT69,PHW65_MoG_0126/PHT69,WIPV17/31037,1.0,73.0,55.0,43.0,61.0,20.0,0.0031709216797003235,2.5620641424640067,-1.2613316249361093,1.300920334233893,41.60189996381241,52.59676157796696,44.6125757987694,16.08044375975052,96.3425995221322
MIH119_2130,15,15,2,PHW65_MoG_0127/PHT69,PHW65_MoG_0127/PHT69,WIPV17/31038,1.0,73.5,61.0,48.0,63.5,13.0,6.388582860990883e-07,4.839722288126117,-0.24964463278675977,1.9304498159801806,47.18969641781453,58.218570482072515,42.4897935037875,17.5724415485284,101.20293291031999
MIH119_2131,14,15,2,PHW65_MoG_0128/PHT69,PHW65_MoG_0128/PHT69,WIPV17/31039,1.0,74.5,65.0,54.5,67.0,21.0,4.421833326828474e-05,3.710684217161974,-1.3873534220050217,1.3241987329414866,54.23896405246072,62.34761583405582,38.80600698567724,17.290524134397497,96.89857213894703
MIH119_2132,13,15,2,PHW65_MoG_0130/PHT69,PHW65_MoG_0130/PHT69,WIPV17/31041,1.0,84.5,62.5,50.5,54.0,22.5,0.0006143678423800382,3.000856570664454,-0.2850044774569655,1.8624344881034203,41.861830316486405,62.13005607771875,33.95441165638915,6.223460185566124,94.33807760105262
MIH119_2134,11,15,2,PHW65_MoG_0137/PHT69,PHW65_MoG_0137/PHT69,WIPV17/31044,1.0,72.5,64.5,45.0,61.0,19.5,0.0024585461810196544,2.8729697359502184,-0.07262157466312251,2.191364223914946,43.1335136523794,61.41028680853748,43.13351365237939,19.522665748699616,98.23947702232847
MIH119_2135,10,15,2,PHW65_MoG_0138/PHT69,PHW65_MoG_0138/PHT69,WIPV17/30445,1.0,86.0,55.0,51.5,58.5,26.0,0.0014599231193932302,2.654274012147831,-0.8983560459831743,1.2985914827768823,45.593986148509394,54.86131865826803,36.050121190812746,3.7837920424844835,103.21004445101192
MIH119_2136,9,15,2,PHW65_MoG_0142/PHT69,PHW65_MoG_0142/PHT69,WIPV17/31048,1.0,80.0,61.5,49.5,57.0,20.5,0.0003272925756056955,3.1459747966802394,-0.4111643222022926,1.6859951844427936,43.18300063629076,60.40331108626606,37.04233506522175,10.25248229609456,95.33487480446334
MIH119_2137,8,15,2,PHW65_MoG_0143/PHT69,PHW65_MoG_0143/PHT69,WIPV17/30449,1.0,77.0,64.5,53.5,58.5,24.5,0.0006807609361029055,2.9894867329748167,-0.7212723398518112,2.021314229006486,46.77450529277426,62.81371835707074,34.95306365053172,14.25998280401907,91.45157747655335
MIH119_2139,6,15,2,PHW65_MoG_0150/PHT69,PHW65_MoG_0150/PHT69,WIPV17/31053,1.0,84.5,71.5,56.0,61.0,20.5,4.023816215671572e-06,4.094684806416516,-0.13890813970135363,2.1504238107159943,50.528063396806004,70.94767228649138,33.577272666607826,6.870894824533057,103.32873072108049
MIH119_2140,5,15,2,PHW65_MoG_0152/PHT69,PHW65_MoG_0152/PHT69,WIPV17/31054,1.0,74.0,66.0,50.0,67.0,20.0,0.00010813973457779096,3.2743160852065154,-0.8822136109104143,1.3384979096104626,51.32497768897153,63.44327193192905,43.066769848998135,18.192065483921944,101.52165682745468
MIH119_2141,4,15,2,PHW65_MoG_0156/PHT69,PHW65_MoG_0156/PHT69,WIPV17/31057,1.0,64.0,64.0,44.0,66.0,22.5,0.005869373770084287,2.3570076909895823,-0.6190308349986334,1.6855896131106853,45.88630618409609,57.49875669635229,47.21540587762841,28.082852605366725,93.42432017662003
MIH119_2142,3,15,2,PHW65_MoG_0159/PHT69,PHW65_MoG_0159/PHT69,WIPV17/31059,1.0,83.0,75.0,63.0,64.0,37.0,0.0007755596638895411,2.604472108188425,-0.5143081044839009,1.2796210862490671,57.02441754805553,74.44096137309914,29.05539198333099,9.140200755386061,93.65486506173349
MIH119_2143,3,16,2,PHW65_MoG_0160/PHT69,PHW65_MoG_0160/PHT69,WIPV17/30460,1.0,75.5,68.5,54.0,66.5,23.0,8.906825532521083e-05,3.2777440589556877,-0.7374286662596687,1.3497070609806343,53.771081497203994,66.31506103998643,38.85141812601482,16.9024412590233,98.04175582671357
MIH119_2144,4,16,2,PHW65_MoG_0170/PHT69,PHW65_MoG_0170/PHT69,WIPV17/30463,1.0,59.0,67.0,41.5,69.0,19.5,0.003096876596794767,2.553843329152986,-0.3846523324891511,2.0703143847227907,45.0877467548285,55.3504895323463,51.64579432321109,34.104631892656734,95.12682090416898
MIH119_2145,5,16,2,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,63.0,55.0,37.5,63.5,15.5,0.00577964881228912,2.798256508002976,-0.620565893988112,1.6615641784830486,38.46316619874512,48.47409774452983,50.376882091110915,25.109117927119044,96.62880453262487
MIH119_2147,7,16,2,PHW65_MoG_0175/PHT69,PHW65_MoG_0157/PHT69,WIPV17/31058,,63.0,68.0,42.0,68.5,19.5,0.0033876103269196087,2.5450651896610315,-0.14665161278468974,2.0773143401578533,45.74268636901906,60.52916931544842,50.9327911418992,30.7824141861151,99.97975251596158
MIH119_2148,8,16,2,PHW65_MoG_0176/PHT69,PHW65_MoG_0176/PHT69,WIPV17/31067,1.0,60.5,71.5,44.5,62.0,17.5,0.0003818971549921865,3.1533312283912664,-0.0003061165598601335,4.455723788671533,43.321678904428424,61.684353807332016,44.271158449859016,35.50500202101668,90.6424089400001
MIH119_2149,9,16,2,PHW65_MoG_0179/PHT69,PHW65_MoG_0179/PHT69,WIPV17/31069,1.0,78.0,61.0,50.0,61.5,23.5,0.001216097552124817,2.8722387634448516,-0.49865713244435883,1.6341363032994511,46.848424936046,59.57435083281524,39.48115669790762,12.716424349385068,96.88449620801524
MIH119_2150,10,16,2,PHW65_MoG_0180/PHT69,PHW65_MoG_0180/PHT69,WIPV17/31070,1.0,66.5,57.0,47.5,64.0,19.5,0.0032530685966245553,3.2559955290680476,-1.677622268151012,1.5824403605062347,47.31765216357411,52.171007515577415,43.00366299343875,22.912955045262578,91.2346752902202
MIH119_2151,11,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0190/PHT69,WIPV17/30473,,74.0,56.5,47.0,61.5,16.0,3.233154254653321e-05,3.742244749537072,-0.6574258555874634,1.9485881171436727,44.97735350012809,54.31985082169249,41.93012909612402,15.512421528228145,97.92298438498068
MIH119_2152,12,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0183/PHT69,WIPV17/30472,,75.5,60.5,50.5,64.5,30.0,0.0096502544980557,2.1433034434806917,-2.0206143480843837,1.2899822927153592,49.632103501692626,58.315273011728955,40.72722942191089,15.031855483497104,95.07227797958392
MIH119_2153,13,16,2,PHW65_MoG_0191/PHT69,PHW65_MoG_0191/PHT69,WIPV17/31074,1.0,66.0,55.5,39.0,63.0,20.0,0.03069516625713823,2.2429342713135467,-0.8743969600766341,1.4884491011398788,39.98429378187246,50.062641054038146,48.48973762542782,23.261899367811264,94.30910314236894
MIH119_2154,14,16,2,PHW65_MoG_0192/PHT69,PHW65_MoG_0192/PHT69,WIPV17/31075,1.0,77.0,53.0,46.0,55.0,20.0,0.0010906139237933934,2.845096154300349,-1.1314919669473336,1.2625198384182386,39.563689018625816,51.64161343361746,38.20621037524485,11.922405880224845,88.83314512883072
MIH119_2155,15,16,2,PHW65_MoG_0195/PHT69,PHW65_MoG_0195/PHT69,WIPV17/30477,1.0,74.0,69.5,60.0,69.0,31.5,0.0017099846428624609,2.911323302612332,-1.0618514577258074,1.38315540272197,59.73680101938093,66.67378893277099,34.44875968143515,19.00954989710319,90.34245227296812
MIH119_2156,16,16,2,PHW65_MoG_0196/PHT69,PHW65_MoG_0196/PHT69,WIPV17/30478,1.0,85.0,70.5,57.5,56.0,32.5,0.006566623360603818,2.5198033645807376,-0.2082723992293477,1.6252552777982703,47.16153186630833,70.23172621546807,30.096928436004813,6.144479863709901,93.0816813794644
MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,62.5,64.0,43.5,68.5,20.0,0.0026571789583883752,2.610658599774278,-0.9059785435860195,1.408600522127351,47.202588829378605,56.654238531396516,49.60805095073102,29.639856983091327,96.17712340681348
MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,70.5,59.0,50.5,59.0,26.5,0.003152467904879356,2.555766531808632,-1.0883398810252876,1.3460080653623587,43.83618745655366,52.84102162648666,38.02513416076736,19.349993862158748,83.64570034403962
MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,84.0,60.5,46.0,52.0,23.5,0.006625391030414778,2.3826978524459586,-0.34537541743884126,1.7648611358351864,37.40566961760986,60.16857466978053,36.12223526386786,6.323972027693034,94.48104068833538
MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,73.5,66.0,50.0,67.5,21.0,0.0002086243321877319,3.104624251876729,-0.6586051563963728,1.4823776668292314,51.707999910531015,63.245547995285406,43.3881636538414,18.788787252028875,101.28192276007661
MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,82.0,64.0,51.0,55.5,24.5,0.0016838968809753422,2.7152599006085256,-0.407753634260585,1.6051921366499622,43.174455907735606,63.05906480618605,34.8609283067765,8.651262154772233,93.64766631583976
MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,87.0,60.0,59.0,55.0,26.0,5.520754996008973e-05,3.412278616124869,-0.6691388379180215,1.424244400248613,47.14420153861618,59.91777208527443,28.32709412005298,3.1401573745766296,88.11863016764246
MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,87.0,56.0,50.0,54.0,20.0,0.00017662232687352866,3.2743160852065145,-1.092533879902045,1.2584953869249604,41.36639992842481,55.92325394625613,34.71053092307312,2.9308135496048533,94.46188208271757
MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,77.5,58.0,52.5,57.5,26.0,0.01425102987355363,2.8385027245053895,-1.0840444328459813,1.2803698818356835,45.26727997356534,56.580714763098584,34.652543263816604,12.498964026596283,86.38101569117691
MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,82.5,53.5,45.0,49.5,23.5,0.009876816687056734,2.32217770506559,-0.40186209238644766,1.5282077937714962,34.96103593201089,52.93141285156619,34.77615068186223,7.06091569020224,86.27433624024994
MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,60.0,59.0,44.5,64.5,19.0,0.004599256657583649,3.059601449815009,-1.6183772328303712,1.3584698172279683,45.18514142179561,51.095498823281886,46.024310037703835,29.5,88.40830475530728
MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,81.0,61.0,51.0,54.0,25.0,0.0019118954513041016,2.6502837574733853,-0.24141143712400553,1.6081628698621928,41.992439777325515,60.24800303708429,33.93743609378801,9.489336383063074,89.15817289107513
MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,80.5,61.5,58.5,61.0,29.5,0.0005868143975430956,2.9350609971665818,-1.5856896585788884,1.4107021681252647,52.02058197359983,60.65641531911308,31.816851532943293,10.137130978775183,88.97334153390408
MIH119_2171,30,17,2,PHW65_MoG_0277/PHT69,PHW65_MoG_0277/PHT69,WIPV17/31102,1.0,75.0,56.0,44.5,53.5,18.5,0.0026722704403646536,3.001559855494187,-0.13394738470168044,1.9818575231364406,37.53767514138286,52.74837513455306,38.11768874355472,14.779622582754639,87.56031475929558
MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,67.0,65.0,49.0,65.5,21.5,0.0004980424778592311,2.9302248383093645,-0.6186016212737164,1.5295067434217318,49.07387909032167,58.978630313245986,43.248711753764155,25.790903974927517,91.65954165259033
MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,66.5,70.5,49.0,69.0,24.0,0.00236291890056316,2.6160963191462576,-0.8265775262028127,1.5575728493945307,52.05557995775405,64.33383452085667,45.27434995190237,27.332657315169257,96.63614698973583
MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,58.0,58.0,45.0,61.0,21.0,0.0023767121264935353,2.6050890646938027,-1.2552818047638803,1.2719045981581776,43.1335136523794,49.18678957707271,43.13351365237939,30.735317325525884,79.54877215474588
MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,89.0,56.0,45.0,57.0,10.0,3.168922967173645e-08,5.671281819617708,-0.07768719666717737,2.262064386399852,40.30508652763322,55.991470928757906,40.30508652763321,0.9773347604878766,111.20739632332042
MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,59.5,63.5,46.0,65.0,20.5,0.001564728502670726,2.901905304885937,-0.6231605715663544,2.0613756327378456,46.643189108029674,54.6880598518966,45.04280414282783,32.22891949322217,86.72678491016097
MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,84.0,65.0,53.0,54.0,27.5,0.0032598762736088414,2.572182929379535,-0.3176280163400411,1.8037685002985222,43.12631754255381,64.4572877030036,32.4980112502106,7.055296778935375,92.46606500441274
MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,83.5,64.0,46.5,52.5,28.5,0.03602590782979444,1.9539365110226952,-0.1466039865685719,1.6326846985601782,38.05367314851165,63.56088190931594,36.16572419958138,7.294540356859563,94.33018006281449
MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,86.5,61.5,46.0,47.0,27.0,0.034158258176817474,2.0437321963804482,-0.10873065137641809,1.9605963827927615,33.62969982596903,61.36025973599918,32.66976944214329,3.81851892064884,91.04685495066906
MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,83.0,52.5,38.0,52.0,28.0,0.250807707715173,1.4714980650257394,-0.6376701970394679,1.344924719460051,32.04989676884839,52.106053841166776,40.908624823586095,6.3538602638621065,93.17483302575945
MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,76.0,56.0,43.0,51.0,30.0,0.12082580668884667,1.6151635080148974,-0.3422633270609751,1.4260051810354009,34.78191636318742,54.33656067145579,37.299038782577696,13.547626153581392,83.46317638130003
MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,78.5,55.5,48.0,52.0,17.5,0.0042910305863274635,4.228439948046889,-0.12443188367365528,2.377311567276458,38.69004729406885,54.38809973942811,34.69578934262526,11.043120672590423,88.5103508389746
