plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle_L1,End.Length_L1,Mid.Angle_L1,Mid.Length_L1,Stem.Angle_L1,A1_L1,N1_L1,A2_L1,N2_L1,a_L1,b_L1,c_L1,d_L1,model_leaf_length_L1,End.Angle_L2,End.Length_L2,Mid.Angle_L2,Mid.Length_L2,Stem.Angle_L2,A1_L2,N1_L2,A2_L2,N2_L2,a_L2,b_L2,c_L2,d_L2,model_leaf_length_L2
MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,73.5,66.0,50.0,67.5,21.0,0.0002086243321877319,3.1046242518767286,-0.6586051563963728,1.4823776668292314,51.70799991053102,63.245547995285406,43.3881636538414,18.788787252028875,101.2819227600766,65.0,63.0,49.0,62.0,26.0,0.0046779979284624395,2.3586047645566923,-0.42098871694226464,1.5037813248189362,46.791993973811856,57.097390583308936,40.67565979741145,26.62495048966407,83.54909655364688
MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,82.0,64.0,51.0,55.5,24.5,0.0016838968809753422,2.7152599006085256,-0.40775363426058503,1.6051921366499622,43.174455907735606,63.05906480618604,34.8609283067765,8.651262154772233,93.64766631583977,77.5,54.0,43.5,53.0,21.5,0.007000119810955566,2.410359791511336,-0.5029701496095093,1.5252957705896626,36.489278857367104,52.679247604496034,38.413648554449026,11.634029581057383,88.55983789950787
MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,87.0,60.0,59.0,55.0,26.0,5.520754996008973e-05,3.4122786161248686,-0.6691388379180215,1.424244400248613,47.14420153861618,59.91777208527443,28.32709412005298,3.1401573745766296,88.11863016764246,85.0,54.0,53.0,53.0,29.0,0.004069255072944373,2.3940522315888684,-0.9005858239150595,1.39684728146815,42.32768203250652,53.79451369695426,31.89619622705856,4.706410108373541,85.8363704836478
MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,87.0,56.0,50.0,54.0,20.0,0.00017662232687352866,3.2743160852065145,-1.092533879902045,1.2584953869249604,41.36639992842481,55.92325394625613,34.71053092307312,2.9308135496048533,94.46188208271757,85.0,57.0,52.5,49.0,28.5,0.0171097335571847,2.4771174931996818,-0.6011941475428699,1.319070836666414,38.91329723155485,56.783097791229494,29.62837315702108,4.9678773366165165,82.74642452687742
MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,77.5,58.0,52.5,57.5,26.0,0.01425102987355363,2.838502724505389,-1.0840444328459813,1.2803698818356837,45.26727997356534,56.58071476309858,34.652543263816604,12.498964026596287,86.38101569117691,77.0,55.0,50.0,53.5,25.0,0.015603222594089975,2.6635581829675194,-0.8048722919825809,1.3192703761807325,40.911457528797506,53.50513681760255,34.158128310504,12.406346759883098,82.51507213106477
MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,82.5,53.5,45.0,49.5,23.5,0.009876816687056734,2.32217770506559,-0.4018620923864477,1.5282077937714962,34.96103593201089,52.93141285156619,34.776150681862234,7.06091569020224,86.27433624024994,64.0,44.0,44.0,44.5,27.0,0.049525790758302816,1.896387205050483,-0.8649159760759062,1.268178915170331,30.90131228751025,37.8823013881678,32.011807472535374,17.78880710172045,77.21805684405156
MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,60.0,59.0,44.5,64.5,19.0,0.004599256657583649,3.0596014498150086,-1.6183772328303712,1.3584698172279683,45.185141421795606,51.095498823281886,46.02431003770385,29.5,88.40830475530727,70.5,54.5,46.0,53.0,20.0,0.002316889688966924,2.8705791067986537,-0.3687808826361558,2.045349580893736,38.10178469231438,51.1501170263299,36.79446577748401,18.321289500325847,81.51945023614192
MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,81.0,61.0,51.0,54.0,25.0,0.0019118954513041016,2.6502837574733853,-0.24141143712400556,1.6081628698621928,41.99243977732552,60.248003037084295,33.937436093788016,9.489336383063074,89.15817289107514,60.0,56.0,40.0,58.0,14.0,0.0002285075904230189,3.3654448020627945,-0.02194916977289774,2.7378149435940893,37.28168136181928,48.49742261192857,44.43057770090073,28.0,86.01480621135569
MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,80.5,61.5,58.5,61.0,29.5,0.0005868143975430956,2.9350609971665818,-1.5856896585788884,1.4107021681252647,52.020581973599825,60.65641531911308,31.816851532943286,10.137130978775184,88.97334153390408,54.0,61.5,40.0,63.5,22.5,0.11620555219546573,2.147098390242133,-0.5276042349297088,2.1551215498519305,40.637430183734295,49.635585272685155,48.592586127683994,35.73935288758632,83.56542052696558
MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,67.0,65.0,49.0,65.5,21.5,0.0004980424778592311,2.9302248383093645,-0.6186016212737164,1.5295067434217318,49.073879090321675,58.97863031324599,43.248711753764155,25.79090397492752,91.6595416525903,75.0,58.0,43.0,56.0,20.5,0.026884042293886527,2.7851388161556425,-0.18481480370634126,1.853796249766742,38.191908163499924,56.02369792476596,40.95580729067355,15.011504615946205,93.68956446288185
MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,66.5,70.5,49.0,69.0,24.0,0.00236291890056316,2.6160963191462576,-0.8265775262028127,1.557572849394531,52.05557995775405,64.33383452085667,45.27434995190237,27.332657315169254,96.63614698973585,57.0,62.5,45.5,57.0,20.0,0.0008589026603044613,2.9221706777816694,-0.023919577567814515,2.2400832977280687,40.20871249951938,50.35908961468997,39.512991726683325,30.9566953571838,88.31919660483612
MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,58.0,58.0,45.0,61.0,21.0,0.0023767121264935357,2.6050890646938027,-1.2552818047638803,1.2719045981581776,43.1335136523794,49.18678957707271,43.13351365237939,30.735317325525884,79.54877215474588,79.5,55.5,51.5,55.0,33.0,0.03080831104003271,1.9454271509601038,-1.1244084710219897,1.3989365980826631,43.11109562974164,54.569364629152595,34.06917018188589,10.109396347529033,84.31360296603528
MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,89.0,56.0,45.0,57.0,10.0,3.168922967173645e-08,5.671281819617707,-0.07768719666717737,2.262064386399852,40.30508652763322,55.991470928757906,40.30508652763321,0.9773347604878766,111.20739632332042,76.0,32.0,36.0,42.0,19.0,0.03917905481770558,2.11003271292726,-1.2336408300093642,1.6521714814208828,24.68698059628387,31.04946324083189,33.978713763747784,7.741500659189367,71.45539296390209
MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,59.5,63.5,46.0,65.0,20.5,0.001564728502670726,2.901905304885937,-0.6231605715663544,2.0613756327378456,46.64318910802968,54.688059851896604,45.042804142827826,32.22891949322217,86.72678491016096,67.0,44.5,41.5,49.0,21.5,0.019774026600884814,2.2549646383108657,-1.8156035395427763,1.5979326933283629,32.19200600974224,39.229720394403664,36.741665781786544,16.493217836626066,73.64559825183834
MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,84.0,65.0,53.0,54.0,27.5,0.003259876273608841,2.572182929379535,-0.3176280163400411,1.8037685002985224,43.126317542553814,64.4572877030036,32.4980112502106,7.055296778935375,92.46606500441273,81.5,44.5,45.0,49.0,23.0,0.01803165152007429,2.4334106915904865,-1.2525391649347757,1.4060244828532555,34.648232278140824,43.834944585172046,34.648232278140824,6.8288330160073265,81.87008889714677
MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,83.5,64.0,46.5,52.5,28.5,0.03602590782979444,1.9539365110226952,-0.1466039865685719,1.6326846985601782,38.05367314851165,63.56088190931594,36.16572419958138,7.294540356859563,94.33018006281448,75.0,56.0,38.0,53.0,14.0,0.0007547225956237441,3.1335654944387503,-0.0017075108671795868,3.156447016394337,32.63005819225989,54.09184627218782,41.76456994115626,14.49386652574116,96.68945947498264
MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,86.5,61.5,46.0,47.0,27.0,0.034158258176817474,2.043732196380448,-0.10873065137641807,1.9605963827927613,33.629699825969034,61.360259735999186,32.669769442143284,3.81851892064884,91.04685495066906,76.0,53.0,43.0,50.5,25.0,0.03620051150438856,2.0075371856802957,-0.3435218522533787,1.5171288769646998,34.42928972362581,51.42567349262782,36.93368805813984,12.821860466782393,82.9027822171966
MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,83.0,52.5,38.0,52.0,28.0,0.25080770771517297,1.4714980650257394,-0.6376701970394679,1.344924719460051,32.04989676884839,52.10605384116678,40.908624823586095,6.3538602638621065,93.17483302575943,84.0,49.0,46.0,47.5,32.0,0.0977519604569934,1.6582416017783803,-0.8641421995123033,1.3088814881537667,34.181621656960274,48.59828213676004,32.972415788821806,5.248166703015496,80.24757588898399
MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,76.0,56.0,43.0,51.0,30.0,0.12082580668884667,1.6151635080148974,-0.3422633270609751,1.4260051810354009,34.78191636318742,54.33656067145579,37.299038782577696,13.547626153581392,83.46317638130003,76.0,42.0,43.0,44.0,31.0,0.3897183481048117,1.623530962251495,-1.1114506870909568,1.2762197191370297,29.893738617667154,40.727595230114616,32.05710991924276,10.15452997932993,69.71454266661637
MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,78.5,55.5,48.0,52.0,17.5,0.004291030586327464,4.228439948046889,-0.12443188367365528,2.377311567276458,38.690047294068854,54.38809973942811,34.69578934262526,11.043120672590424,88.51035083897459,71.0,40.5,40.0,45.5,27.5,0.1495605769325441,1.6175089925013293,-1.1545568182347858,1.3528882978257206,29.269121706597648,38.164347254642465,34.800139978066646,13.390120756564007,70.09558721583424
MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,73.5,60.5,38.5,60.0,24.0,0.12978872657246435,1.8047170544126627,-0.36558920933995015,1.5571574242553543,37.17433517770148,57.53085811742972,46.86058016069429,16.973350476001045,99.0551764407468,87.0,46.0,42.0,42.0,26.0,0.0660334304173631,1.8461018709973964,-0.7433059213423234,1.269380656596946,28.10348546707205,45.9369585987104,31.21208267005055,2.407453987175416,77.67501851047179
MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,80.0,62.0,42.5,45.5,30.0,0.1548522899209696,1.6138014863994048,-0.008368925119567642,2.3684767985918858,30.59753884223772,61.058080686756895,33.61733126133246,10.766187015349685,87.08045016083669,82.0,63.0,55.0,50.0,36.0,0.01941924141738708,1.965677096236789,-0.21252659828925216,1.481342259791696,40.9576022144496,62.386888330718925,28.678821817552304,8.767905360484122,81.54452478736914
MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,67.5,64.5,38.0,59.5,21.5,0.037517322839451486,1.9973406707604475,-0.013589679124095134,2.473780129592078,36.513288518436006,59.2053026980014,46.93327973014223,24.170438010934447,96.75456152467504,57.0,52.5,31.5,55.5,18.0,0.07924377593402318,1.9042348073152475,-0.3865458266637807,2.7636235616252356,28.97060819444129,43.9997356491743,47.21731604371225,28.625786451275662,83.73881515432024
MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,84.0,75.0,40.0,48.0,26.0,0.10075689144385967,1.7204091972705478,-0.0002374427127196502,3.0995224350242285,30.85380526495389,74.5891421526205,36.77013326971095,7.839634745074009,106.082472125345,65.5,65.5,37.0,56.0,21.0,0.2025786448299043,2.061879683812104,-0.00021401270023917933,3.9563066976601218,33.26657975150282,59.43499696796535,44.66730846362033,27.042977387753023,93.4259806071808
MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,73.0,61.0,43.5,56.5,27.0,0.04824631106316248,1.8771957012169531,-0.505589776898952,1.3920463707402824,38.79325980479541,56.49822988771609,41.05069348791075,16.731952441008325,89.1752879130612,75.5,53.5,41.0,45.5,27.5,0.1380080926845519,1.6831970205188873,-0.3709075266474216,2.145192698300069,29.49021939206522,51.86127547668706,34.203256294938356,12.939165757707135,80.02381066468794
MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,74.0,64.0,44.5,55.0,25.0,0.02974953351623435,2.177827629363508,-0.018767743254164197,2.3062263082532595,38.443445810341224,61.3516595986569,39.30707031005005,17.664872918843653,91.57833808138204,73.0,47.5,42.5,51.0,23.5,0.020641187841163984,2.125603356520556,-1.0109454917229732,1.3484031498410043,34.059656446359355,44.8399920625276,37.75026338242568,14.218323905272912,79.80621805441002
MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,45.0,62.0,31.5,62.0,15.0,0.021556953436137026,2.289161335506692,-0.020564371231190044,3.8470540805054583,32.38381008546585,43.84062043356596,52.84557512362574,43.84062043356594,82.08925229929025,68.0,52.0,40.0,51.0,25.0,0.07319853775563244,1.7994549660566952,-0.1924609319970756,1.689376404019547,32.78216809401351,48.213560437472964,39.06826659906788,19.479542857627425,78.46553173806902
MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,60.5,52.0,27.5,58.5,16.0,0.12182094876916642,1.8659820121485275,-0.010778672464439115,2.7901896008507885,27.190098620088907,44.354384818585864,51.373626477879355,26.52522358124302,93.34277295678808,71.0,54.0,44.0,56.0,26.0,0.02864663451627056,1.9799554047569483,-0.942099447163076,1.273906960664256,38.90086874570385,51.05800308236311,40.28302881896446,17.580680340686463,84.41618602807226
MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,73.0,55.5,40.5,53.5,20.0,0.009384576379250869,2.42800027444255,-0.5282782707165129,2.550615515494461,34.84717457112844,53.06427909456807,40.377968123190286,16.232503127466007,89.92511088739765,66.0,53.0,39.0,53.0,26.0,0.23275242702013854,1.7431034557095175,-0.2906754516134726,1.7465997468523908,33.3353376856428,48.41790925505784,41.193445868474925,21.557042083017407,80.25262288545335
MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,88.0,60.0,46.5,52.5,20.5,0.0064019729966146716,3.0316667147985936,-0.16621627757415786,1.7516645631933143,38.05968009915192,59.96344962114574,36.15939419438314,2.0939698021500583,99.38259597060468,75.0,55.0,43.0,56.0,22.0,0.009141917044755692,2.30805583031169,-0.6347516449434952,1.3833056294694694,38.191908163499924,53.12592044589877,40.95580729067355,14.235047480638642,90.45458566112744
MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,69.0,62.0,41.5,58.0,23.5,0.02907678072623565,2.0391283517197243,-0.09610945662269788,2.0152750249271216,38.177388827132184,57.5378910265997,43.520216453845165,21.825647542766088,91.37383187086596,79.0,48.0,41.5,47.0,28.0,0.13938426223626152,1.669302940013203,-0.7131217801287356,1.3262616531699667,31.223425517811346,47.13756909901794,34.93644048251537,9.020382791029236,79.12989056037777
MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,60.5,52.0,38.0,63.0,15.0,0.0009990779208874489,3.0775636621349336,-1.7729602484529925,1.3781818958518817,37.633253788798754,44.312709819656995,49.94990591731282,25.829454389211502,94.22782318355206,64.5,41.5,31.0,49.5,21.5,0.7980784999929291,1.5228017231481201,-1.085157253636923,1.5791455378186543,24.88379940917733,37.39599563798343,41.91933080102517,14.924241829931526,81.44031223308136
MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,76.0,60.0,41.0,55.5,26.0,0.07177883475924546,1.7832555341339718,-0.2515807409724872,1.8371136732116384,36.42548774276403,57.87353296184654,41.86282749031814,14.537220849754828,93.65646777094764,71.0,54.5,43.5,49.5,25.5,0.042922549663118786,2.0015019311499285,-0.1280255294961719,2.0881090602442494,33.9620200617115,51.12936247608636,35.946920791578506,17.992181476248838,77.89975042750214
MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,68.0,61.5,38.5,56.5,19.0,0.01503211960411048,2.314428496523985,-0.002002627947964897,3.014350801211845,34.987031244045035,56.93385795391531,44.22989559441489,23.030994824904962,93.43444112487762,77.5,42.0,36.5,44.0,23.5,0.1361051908317319,1.7042734527120709,-0.5653101910795442,1.4523367169182229,26.100106498425585,40.96540516532679,35.4042934897291,9.081811678158473,76.05835063894611
MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,73.0,59.0,41.5,55.5,25.5,0.05807413889560512,1.858703376781016,-0.23161636773629085,1.6509675018915155,36.54678983295716,56.174017418548296,41.63109354224853,16.955511520928916,90.0818650809567,77.0,48.0,44.0,47.0,27.0,0.045691959700057634,1.8952709344847607,-0.5832952414508993,1.3880413498704822,32.64894341157287,46.769763109691276,33.8089706159166,10.797650608505519,76.19258725635261
MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,67.5,67.0,45.0,58.0,27.0,0.03321577543669156,1.967403000332632,-0.054847337667004,2.928338512215064,41.03656513032507,61.807628828306456,40.93785444721173,25.69598468813837,88.32679762316154,77.5,57.5,50.0,47.5,33.5,0.047397439601657584,1.810055808198117,-0.1856980594761062,1.7685004676228544,36.365731769975184,55.86191934991389,30.37788120172253,11.97845830000666,76.65250364922512
MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,72.0,51.0,39.0,55.5,22.5,0.041836680430525054,1.9552723171003612,-0.7259535658127234,1.4208211877599723,34.833802172415616,48.01206548777915,43.196422218223354,16.369419847188908,88.23598610200108,85.0,57.0,54.0,42.0,32.0,0.010464586694944196,2.202671512477852,-0.06047393920547401,1.8507252937478065,33.978713763747784,56.783097791229494,24.68698059628387,4.9678773366165165,75.23903581734174
MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,72.0,70.0,47.0,54.0,28.0,0.02219533256423036,2.016832213552727,-0.00023999057154921967,3.351491433846264,39.493099887435214,66.57395614066074,36.82791144337492,21.63118960624632,89.87881178693924,74.5,56.5,43.0,50.0,24.0,0.06452358132790093,2.145955776756062,-0.09103814909414908,2.4411672577151013,33.97015752007632,54.22486626627123,36.428533999139496,15.241437103273938,83.66786874754082
MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,78.0,59.5,43.0,47.5,25.0,0.03800304131667469,2.0075371856802957,-0.030314543920776826,2.6777955216151064,32.37084237634896,57.56104667676815,34.75186363198513,12.590683944803304,85.74077239551973,83.0,56.0,41.0,44.0,26.0,0.08286414301556125,1.7823019379785443,-0.02877590542660378,2.0762176330496755,28.86659727558232,55.582584491914034,33.20722152980196,6.824683230688257,84.9289046000701
MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,70.5,57.5,44.5,57.0,21.5,0.006887964148991472,2.536591689019509,-0.5857315745548404,1.914089769232556,39.91918579507915,53.968347992548416,40.684310121348425,19.0603554320003,88.32585549516679,65.0,47.0,39.0,44.5,29.5,0.4184169532859199,1.478879270587789,-0.4495815614523056,2.058234193666096,27.9665844735703,42.54487440290536,34.6051860152565,19.55050358314172,67.64664603014864
MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,74.0,64.5,48.0,55.5,28.0,0.022180443646636357,2.1150429226638323,-0.04126902620666231,2.045741196452103,41.244537813995386,61.9684196254148,37.13674865291663,17.75100542698752,88.0557107137837,75.0,60.5,51.0,55.0,34.0,0.041194698705083264,1.8409128853762502,-0.5069613257162134,1.3118725082387919,42.507210498469725,58.44542157507398,34.69093978693965,15.597165299973845,81.87580042795764
MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,72.5,59.0,41.0,51.0,26.5,0.08948998113306704,1.7545102617732322,-0.06257801934405335,2.322894071015769,33.41440001414916,55.709408465465756,38.51867577566986,17.838830046598847,84.77764307940099,73.0,52.0,43.0,50.0,33.0,0.2302207377532663,1.4359473093719228,-0.6700946626264074,1.2593616259595957,34.09991800312493,49.72784731007785,36.56768508095853,15.203328645582307,77.37202106138696
MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,77.0,63.0,48.5,53.5,27.0,0.01499476227867774,2.2576535095465182,-0.03984365679870836,2.04270322918276,39.68308945545231,61.34827975608938,35.19577060798963,13.948515948443642,88.21705136921581,70.0,49.0,37.0,55.0,24.0,0.2836889758331706,1.7083709403380682,-0.9194955260335956,1.3424840891958736,32.735647138304536,45.82054173842893,43.15313023483589,15.19897306350751,87.6855831319918
MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,80.0,62.5,49.0,51.5,28.5,0.019097615396528943,2.128554064209872,-0.16501406057529786,1.8931928131600144,38.878210519088995,61.3238336048511,33.72694936438316,10.768796294729375,87.52560696202299,76.5,50.0,46.0,52.5,30.5,0.061759792210205736,1.7600982148935669,-0.8578900872724748,1.4189969805057498,37.72927902310933,48.583503013904746,36.49539548419251,11.744629429434145,81.49188444709645
MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,80.5,65.0,45.5,48.5,27.0,0.04264512392558969,2.0289449864175344,-0.08993754224906016,2.6636504145195703,34.60050436635015,63.98995274856159,33.9834686193588,11.062053001894915,91.1636540407155,76.0,47.0,31.0,43.0,22.5,0.41404152758080215,1.4536739197560928,-0.033534273004453385,2.239684919651056,22.07142535417529,45.52656156544006,36.83463606655226,11.20726272627611,80.48381645926021
MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,61.5,67.0,41.5,63.5,27.5,0.08327033230087261,1.7073092370357963,-0.22000987800299568,2.0500737474905972,42.1109679775019,58.80005193240815,47.499027668561446,31.856356618879534,89.55431604449964,70.5,50.0,43.0,42.5,27.0,0.09396234900840568,1.8480095040906424,-0.2320604671220728,2.017753596775961,28.10040906189394,45.881542454474726,31.47420802888812,15.45066041437549,69.35106048403321
MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,80.0,65.0,49.5,51.0,30.0,0.03039952033802939,2.0460500856153683,-0.10628874471240053,2.1089312060729117,38.66872255998725,64.01250394579354,33.10649321073514,11.287131548350473,88.37555504432467,55.5,71.5,39.5,59.5,28.5,0.5927601906356708,1.5582515576579499,-0.033376538302349865,1.9807800332549284,36.24076674987967,53.473150605573,45.68744732626073,37.96068989827856,90.66433981474995
MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,78.5,50.5,44.0,52.0,22.5,0.008725535862835433,2.3472708522076227,-0.5371728790439766,1.5190842209502158,36.12533517112513,48.971756722287424,37.358639866836974,10.429617303330176,85.80950901193556,75.0,50.0,46.0,51.0,26.0,0.016891236052791792,2.1231517804366185,-0.6426420960506972,1.4499534853222371,36.68632981727121,48.2962913144534,35.42757689340886,12.940952255126035,79.26921697119731
MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,62.0,59.0,39.5,62.0,26.0,0.3760251400216741,1.7545199705531291,-0.4810185813935222,1.494187509690745,39.003669912010906,52.130753240786724,47.315235118890094,27.32339271272214,88.3211905094104,79.5,44.5,43.5,45.5,35.0,0.3226852710499899,1.3570291239343066,-0.9509327816000066,1.33712056017642,31.337882697778753,43.62711082414565,32.96619551838654,8.045909415777661,74.04370475796642
MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,72.0,62.5,42.5,58.0,22.5,0.014187392104667284,2.223133368478752,-0.08138713206817594,2.137402356376826,39.06344013140003,59.441032268447096,42.63026429640738,19.313562148434208,94.07403267704271,62.0,57.0,40.0,55.0,20.0,0.011346304059415616,2.3054072893322783,-0.010991487613974765,2.676367513139979,35.353318532759666,50.32801279295885,42.13244437154379,26.759879078795773,81.68541939788702
MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,66.0,55.5,41.0,59.0,21.5,0.015065762667026503,2.210792400875176,-0.6918304258642872,1.3940247187232984,38.693933898214006,50.70637400936478,44.43250586475446,22.480426598972002,87.70987276799269,56.5,45.5,35.0,52.0,27.0,0.5501935324516898,1.3809301791368935,-1.2603108050446823,1.3063311853132862,29.21272121794714,36.99476730962692,42.783749381817934,25.638451869273965,71.59840317064632
MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,81.5,59.5,47.5,50.5,29.0,0.02699025396204232,1.9787541329582659,-0.3329528540953662,1.5739089977438816,37.15286516726521,58.83968865351081,34.13307274817045,8.824532475649104,87.0499815024667,53.5,58.0,33.5,63.0,23.5,0.3463722839232749,1.5360060138670684,-0.7432183367011601,1.9713386101154495,34.45263567140941,44.62041609541967,52.6052935200424,35.24949906613985,85.5149994169123
MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,77.5,50.0,42.5,49.0,27.0,0.06732011144246823,1.7992491870230414,-0.7040295126862854,1.322776624478606,33.11187595724711,48.74001659244721,36.096524933812795,10.939436870389665,80.66802475131662,89.0,34.0,36.0,41.0,25.0,0.23306509066606265,1.5580754793520055,-1.2311195095143277,1.4291138047091014,24.099195343991397,33.9948216353173,33.16969676937285,0.5933818188676394,76.1257344032928
MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,67.0,58.5,40.0,58.5,21.5,0.027768077434036302,2.148038656795106,-0.20920848970204914,1.8450603155435268,37.63077133360592,53.82354840573029,44.77872911758972,22.827784102066644,90.18083477106607,68.5,45.0,39.5,53.5,23.0,0.06591873809717355,1.951023486424518,-0.9974499183499992,1.5690013106451284,33.95555156569565,41.74629012460041,41.129703782801855,16.238273606099735,82.17573441793938
