,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlantL2.End.Angle,LPlantL2.End.Length,LPlantL2.Mid.Angle,LPlantL2.Mid.Length,LPlantL2.Stem.Angle,A1,N1,A2,N2,a,b,c,d,length,curled
348,MIH119_2099,15,14,2,PHW65_MoG_0052/PHT69,PHW65_MoG_0052/PHT69,WIPV17/30999,1.0,87,34.0,35.0,37.0,24.0,0.2482730764175181,1.5726918801839491,-0.7620575233420348,1.423976437612993,21.22232814498871,33.95340418165551,30.308625638692696,1.7794225122600902,69.35076646780107,0.0
350,MIH119_2101,17,14,2,PHW65_MoG_0057/PHT69,PHW65_MoG_0057/PHT69,WIPV17/31003,1.0,78,59.0,47.0,52.0,22.0,0.0022687909651781506,2.6542056961970824,-0.04447955729689109,2.099850363996911,38.03039248419687,57.710708443294536,35.46391472324992,12.2667897582478,88.04106385957931,0.0
351,MIH119_2102,18,14,2,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,64,60.0,38.0,56.0,23.0,0.06527581392530127,1.8405935915899436,-0.008666599187609782,2.570508549826133,34.477042618236865,53.92764277795002,44.12860220197643,26.302268807344646,86.41866151144603,0.0
353,MIH119_2104,20,14,2,PHW65_MoG_0061/PHT69,PHW65_MoG_0061/PHT69,WIPV17/30406,1.0,73,65.0,48.0,58.0,28.0,0.014957545561639772,2.088758349384108,-0.09555596888461229,1.8096957378034704,43.10239987768887,62.15980913759731,38.80957516881378,19.004160806977886,89.28951408891442,0.0
355,MIH119_2106,22,14,2,PHW65_MoG_0063/PHT69,PHW65_MoG_0063/PHT69,WIPV17/31008,1.0,87,46.0,54.0,46.0,30.0,0.004869095394286885,2.383963416875298,-1.4072042686013522,1.3215885045883304,37.214781741247585,45.9369585987104,27.038121605453764,2.407453987175416,74.83666468145407,0.0
356,MIH119_2107,23,14,2,PHW65_MoG_0067/PHT69,PHW65_MoG_0067/PHT69,WIPV17/30410,1.0,65,53.0,40.0,56.0,22.0,0.02513861354464259,2.0768444658333474,-0.551049056859612,1.4534640205618483,35.9961061424462,48.034312712942445,42.89848881466277,22.39876787225707,82.96932652883984,0.0
357,MIH119_2108,24,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0069/PHT69,WIPV17/30412,,56,53.0,36.0,57.0,16.0,0.006304044328884494,2.5337549062305835,-0.0927510084028222,2.2086874034000226,33.50375938067097,43.938991345417215,46.11396867937201,29.63722388394958,81.81873400715249,0.0
359,MIH119_2110,26,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0072/PHT69,WIPV17/31014,1.0,84,46.0,44.0,50.0,18.0,0.0009477437098778276,2.9720844442586722,-1.1452868224595187,1.37685347702739,34.732918522949866,45.74800718694057,35.966990016932556,4.808309310312059,87.95355324066139,0.0
360,MIH119_2111,27,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0075/PHT69,WIPV17/31015,,70,62.0,46.0,60.0,25.0,0.0097473230909301,2.220701924321311,-0.2795412198152476,1.5816568751560747,43.16038802031907,58.26094248872632,41.679502227539835,21.20524888619146,89.43280259717432,0.0
361,MIH119_2112,28,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0082/PHT69,WIPV17/31017,,62,72.0,38.0,59.0,17.0,0.004790214986521662,2.5554701372435193,-1.8967706345706905e-06,4.755305742308523,36.32402704421384,63.57222668584274,46.492634462796595,33.80195252058414,96.3373434910951,0.0
362,MIH119_2113,29,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0085/PHT69,WIPV17/31018,1.0,55,62.0,30.0,61.0,24.0,0.628195389973678,1.2967499360233976,-0.0061274006350257254,2.6391061291782814,30.500000000000007,50.78742674591749,52.827549630850754,35.56173905376485,90.01496392268227,0.0
363,MIH119_2114,30,14,2,PHW65_MoG_0086/PHT69,PHW65_MoG_0086/PHT69,WIPV17/31019,1.0,86,46.0,43.0,49.0,16.0,0.0003964980301304251,3.2520665804960305,-1.1296376737812355,1.3328666417294788,33.417919643062426,45.887946311951914,35.836331379339356,3.208797792229764,89.32447891847755,0.0
366,MIH119_2117,28,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0096/PHT69,WIPV17/30422,1.0,89,55.0,51.0,49.0,28.0,0.006574901669554446,2.322503764276403,-0.5460231759948647,1.4152007707602585,38.08015211139158,54.99162323360152,30.836699161442038,0.9598823540505932,86.55069478120836,0.0
367,MIH119_2118,27,15,2,PHW65_MoG_0098/PHT69,PHW65_MoG_0098/PHT69,WIPV17/31023,1.0,86,46.0,45.0,48.0,23.0,0.008405454598533217,2.355852365823754,-1.1363647510258739,1.3293799746340675,33.941125496954285,45.887946311951914,33.94112549695428,3.208797792229764,84.25025216350403,0.0
369,MIH119_2120,25,15,2,PHW65_MoG_0109/PHT69,PHW65_MoG_0109/PHT69,WIPV17/31026,1.0,87,55.0,46.0,46.0,25.0,0.013481751877042059,2.2207019243213115,-0.20271473576652999,1.6104555293909963,33.089630815577955,54.92462441150156,31.954285041113874,2.8784775933619104,85.86411469756976,0.0
370,MIH119_2121,24,15,2,PHW65_MoG_0116/PHT69,PHW65_MoG_0116/PHT69,WIPV17/30429,1.0,84,61.0,51.0,49.0,28.0,0.006574901669554446,2.322503764276403,-0.10900041587190074,1.736577630513061,38.08015211139158,60.66583561746467,30.836699161442038,6.376236259326861,86.16227547426519,0.0
372,MIH119_2123,22,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,73,51.0,53.0,54.0,27.0,0.001795625901984487,2.604472108188425,-2.020544220608076,1.2501638643691582,43.126317542553814,48.771542554114816,32.49801125021061,14.910956940859572,76.15272802606532,0.0
373,MIH119_2124,21,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0117/PHT69,WIPV17/31030,1.0,87,63.0,53.0,61.0,21.0,5.374900073750717e-05,3.457069953161868,-0.946200893412977,1.3434717974541155,48.71676611288486,62.913660689538155,36.71071641227494,3.2971652433054612,103.63977482506132,0.0
376,MIH119_2127,18,15,2,PHW65_MoG_0121/PHT69,PHW65_MoG_0121/PHT69,WIPV17/30433,1.0,80,61.0,50.0,52.0,24.0,0.001740308580286435,2.6767223943990572,-0.05728477300675963,1.9909172533434984,39.834311042186854,60.07327293374469,33.42495570370004,10.592538837682751,87.81903110744437,0.0
377,MIH119_2128,17,15,2,PHW65_MoG_0125/PHT69,PHW65_MoG_0125/PHT69,WIPV17/31036,1.0,73,43.0,44.0,47.0,23.0,0.012160435190177942,2.2750201847786875,-1.1510072466780856,1.3642486587550744,32.64894341157287,41.12110450641053,33.8089706159166,12.571983303077678,72.88201734815215,0.0
378,MIH119_2129,16,15,2,PHW65_MoG_0126/PHT69,PHW65_MoG_0126/PHT69,WIPV17/31037,1.0,75,42.0,38.0,45.0,22.0,0.05757119195836302,1.9337497829298895,-0.9001379453804291,1.2948231530105494,27.704766389654623,40.56888470414087,35.460483912302486,10.870399894305871,74.8552044615457,0.0
379,MIH119_2130,15,15,2,PHW65_MoG_0127/PHT69,PHW65_MoG_0127/PHT69,WIPV17/31038,1.0,80,39.0,46.0,42.0,33.0,0.12727831367080872,1.594576849174019,-1.5036680578174353,1.2841629500054974,30.21227161422335,38.40750236747611,29.175651559277885,6.772278929010283,66.9098377578484,0.0
380,MIH119_2131,14,15,2,PHW65_MoG_0128/PHT69,PHW65_MoG_0128/PHT69,WIPV17/31039,1.0,74,53.0,47.0,53.0,23.0,0.0035092036295121445,2.5263423625470147,-0.768971047697741,1.3328771380123356,38.76174618581604,50.9468698847309,36.14591308331242,14.608779858300956,81.73052385659216,0.0
383,MIH119_2134,11,15,2,PHW65_MoG_0137/PHT69,PHW65_MoG_0137/PHT69,WIPV17/31044,1.0,65,48.0,32.0,51.0,14.0,0.011159474688651676,2.5062140825888313,-0.007232502733355375,2.877676686149044,27.02588247589345,43.502773777759195,43.250452903977724,20.285676563553572,85.37911657771603,0.0
386,MIH119_2137,8,15,2,PHW65_MoG_0143/PHT69,PHW65_MoG_0143/PHT69,WIPV17/30449,1.0,76,64.0,30.0,54.0,23.0,0.5285086606103643,1.360151997579361,-0.002574328879747528,2.6432743972122497,27.000000000000007,62.098926481663774,46.76537180435968,15.483001318378735,105.07468826837129,0.0
388,MIH119_2139,6,15,2,PHW65_MoG_0150/PHT69,PHW65_MoG_0150/PHT69,WIPV17/31053,1.0,59,57.0,43.0,57.0,23.0,0.013419406954402774,2.196867871843751,-0.15293453325476583,1.9077316304087593,38.87390652356241,48.858536140020405,41.68716099229272,29.357170269873087,76.7871918919929,0.0
389,MIH119_2140,5,15,2,PHW65_MoG_0152/PHT69,PHW65_MoG_0152/PHT69,WIPV17/31054,1.0,85,59.0,54.0,50.0,23.0,0.00018098444810800367,3.242552603619055,-0.1367468233194018,1.7804268219264718,40.45084971874737,58.775487187412985,29.389262614623657,5.142188822111832,85.9398988373772,0.0
390,MIH119_2141,4,15,2,PHW65_MoG_0156/PHT69,PHW65_MoG_0156/PHT69,WIPV17/31057,1.0,47,57.0,33.0,65.0,25.0,0.37952906453948304,1.3926590778435182,-1.0407205682480123,1.4741606135799588,35.401537275976764,41.68716099229272,54.51358691645255,38.87390652356241,82.79292714874707,0.0
391,MIH119_2142,3,15,2,PHW65_MoG_0159/PHT69,PHW65_MoG_0159/PHT69,WIPV17/31059,1.0,76,73.0,53.0,57.0,24.0,0.0003916076292422369,2.9805914699786005,-0.00026806470505426333,3.4155634614236856,45.52222407269569,70.83158801814774,34.30345631966675,17.660298378775746,94.71436457118412,0.0
392,MIH119_2143,3,16,2,PHW65_MoG_0160/PHT69,PHW65_MoG_0160/PHT69,WIPV17/30460,1.0,79,59.0,59.0,59.0,29.0,0.00023269204709906182,3.0024396642787394,-1.5163724720368859,1.2714190238776273,50.57287074142463,57.916003823412176,30.387246419693195,11.257730727216144,83.68937696289906,0.0
393,MIH119_2144,4,16,2,PHW65_MoG_0170/PHT69,PHW65_MoG_0170/PHT69,WIPV17/30463,1.0,64,49.0,40.0,54.0,19.0,0.0072889232021556925,2.436922276318827,-0.9483017254100923,1.3626215497796719,34.71053092307312,44.04090826865919,41.36639992842481,21.480186192664792,79.93820506006362,0.0
394,MIH119_2145,5,16,2,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,75,48.0,36.0,40.0,16.0,0.010852594125747001,2.5337549062305835,-7.368877800382055e-05,3.99741806250846,23.511410091698927,46.36443966187528,32.3606797749979,12.423314164920995,77.12147433130379,0.0
395,MIH119_2146,6,16,2,PHW65_MoG_0173/PHT69,PHW65_MoG_0175/PHT69,WIPV17/30466,,86,52.0,54.0,52.0,31.0,0.005824253479977627,2.2906841901183754,-0.8014208988168434,1.5397024427720643,42.068883707497264,51.87333061351086,30.564833119208604,3.6273366346945157,83.71673493180997,0.0
396,MIH119_2147,7,16,2,PHW65_MoG_0175/PHT69,PHW65_MoG_0157/PHT69,WIPV17/31058,,75,49.0,47.0,43.0,20.0,0.0011346756251802634,2.946308816122496,-0.011824111181592104,2.621749578196027,31.44820916962433,47.33036548816435,29.325929482687435,12.682133210023515,71.69207522379018,0.0
398,MIH119_2149,9,16,2,PHW65_MoG_0179/PHT69,PHW65_MoG_0179/PHT69,WIPV17/31069,1.0,70,55.0,45.0,54.0,22.0,0.004640784847819219,2.475086853416295,-0.21764099785370966,1.724699245825593,38.18376618407357,51.68309414322496,38.18376618407356,18.81110788291178,82.13251675414185,0.0
399,MIH119_2150,10,16,2,PHW65_MoG_0180/PHT69,PHW65_MoG_0180/PHT69,WIPV17/31070,1.0,64,51.0,45.0,61.0,17.0,0.000193899391539732,3.270852618484141,-0.9443404372696684,3.106330118548968,43.1335136523794,45.83849636125752,43.13351365237939,22.356928486242946,88.88242659186079,0.0
400,MIH119_2151,11,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0190/PHT69,WIPV17/30473,,75,43.0,50.0,55.0,13.0,1.452361186782205e-07,5.162051934413286,0.0,0.0,42.13244437154379,41.53481053042994,35.35331853275966,11.129218939408393,111.23395387011358,1.0
401,MIH119_2152,12,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0183/PHT69,WIPV17/30472,,70,40.0,36.0,47.0,32.0,0.8020856881924491,1.1627110943837535,-1.2320569304282185,1.2979006596345346,27.625906857746237,37.58770483143634,38.02379873562253,13.680805733026748,73.55109604722288,0.0
402,MIH119_2153,13,16,2,PHW65_MoG_0191/PHT69,PHW65_MoG_0191/PHT69,WIPV17/31074,1.0,72,33.0,35.0,50.0,21.0,0.0898654125091678,1.824103000806283,-8.08547697033783,1.3422036968059108,28.678821817552308,31.384865037740067,40.95760221444959,10.197560814373263,82.6886094620723,0.0
404,MIH119_2155,15,16,2,PHW65_MoG_0195/PHT69,PHW65_MoG_0195/PHT69,WIPV17/30477,1.0,67,54.0,45.0,52.0,23.0,0.007540999685464037,2.3558523658237536,-0.10775421648799101,1.9450666255311215,36.76955262170048,49.70726208643178,36.76955262170047,21.09948093842078,76.56745539826649,0.0
405,MIH119_2156,16,16,2,PHW65_MoG_0196/PHT69,PHW65_MoG_0196/PHT69,WIPV17/30478,1.0,86,63.0,55.0,49.0,30.0,0.0030351484712168287,2.473624908405561,-0.13343975628016114,1.6588183189232915,40.138450170160596,62.84653516636892,28.105245381201257,4.394657845879894,85.58359422435751,0.0
406,MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,70,40.0,37.0,48.0,19.0,0.024370698734985333,2.1884798692252065,-1.5566345240547947,1.27688519185572,28.88712111129832,37.58770483143634,38.334504482270056,13.680805733026748,76.96530714982615,0.0
407,MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,78,57.0,47.0,55.0,26.0,0.011127123408463726,2.198681685753041,-0.49449897166393947,1.4398221118613128,40.22445358905438,55.754413241826924,37.50990980343742,11.85096637661228,88.43164751935021,0.0
408,MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,85,54.0,47.0,44.0,27.0,0.020152056880165473,2.104642096069448,-0.14629653157597888,1.6766476229558387,32.1795628712435,53.79451369695426,30.007927842749933,4.706410108373541,80.4329439439482,0.0
410,MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,75,53.0,45.0,54.0,22.0,0.004640784847819219,2.475086853416295,-0.8355824572640228,1.3161595418033758,38.18376618407357,51.19406879332062,38.18376618407356,13.717409390433598,85.71235117322695,0.0
411,MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,85,54.0,53.0,53.0,29.0,0.004069255072944373,2.394052231588868,-0.9005858239150595,1.39684728146815,42.32768203250652,53.79451369695426,31.896196227058557,4.706410108373541,85.8363704836478,0.0
413,MIH119_2164,24,16,2,PHW65_MoG_0218/PHT69,PHW65_MoG_0218/PHT69,WIPV17/30488,1.0,70,62.0,45.0,53.0,19.0,0.0010074591117801546,2.9042108776758226,-0.00021039356167284402,3.7096932045720745,37.47665940288702,58.26094248872632,37.476659402887016,21.20524888619146,87.11034252374819,0.0
414,MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,85,58.0,56.0,52.0,26.0,0.0003125639310754465,3.0397004491171935,-0.8323203756425468,1.2519920139687641,43.10995377286217,57.77929248932124,29.078030980478832,5.055033079364174,84.37609423121614,0.0
415,MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,74,56.0,55.0,55.0,23.0,8.6095232838314e-05,3.364505860429888,-0.9916251930642358,1.2834702930884017,45.05336243589455,53.83065497254586,31.54670399930753,15.435691925751954,78.52542261953656,0.0
416,MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,82,46.0,43.0,45.0,27.0,0.06250199177756036,1.8301639045958151,-0.8649159760759062,1.268178915170331,30.68992620281243,45.55233116211224,32.91091657286267,6.40196264416301,77.21805684405157,0.0
417,MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,75,52.0,48.0,53.0,19.0,0.00025354939288668287,3.2254529464498423,-0.7269290387340253,1.43083082404077,39.3866757503019,50.22814296703155,35.46392213701949,13.458590345331078,83.12676988508409,0.0
419,MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,48,59.0,36.0,65.0,26.0,0.23124641151591807,1.4896329362401244,-1.0454318605139734,1.4618757430378926,38.20604139901075,43.84554470316626,52.58610463437159,39.478705775172635,80.55097999460945,0.0
421,MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,75,54.0,43.0,58.0,14.0,4.506127322902398e-05,3.7401137277154697,-0.314743703891303,1.7773621409487022,39.55590488362491,52.15999461960969,42.41851469391189,13.97622843553612,97.11610089008784,0.0
422,MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,38,58.0,37.0,57.0,14.0,0.0010421015691622869,3.0223402165410023,0.0,0.0,34.30345631966676,35.70836556888818,45.52222407269569,45.70462370918987,109.43050821313756,1.0
423,MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,79,55.0,54.0,59.0,33.0,0.009592471207881153,2.1194422961613895,-1.7311039554219818,1.437995360036448,47.7320026681219,53.98949508962152,34.67932988525592,10.494494745709964,86.72808182697659,0.0
424,MIH119_2175,26,17,2,PHW65_MoG_0294/PHT69,PHW65_MoG_0294/PHT69,WIPV17/30506,1.0,82,50.0,50.0,47.0,27.0,0.006917340906611898,2.338948120798902,-0.7596737529621357,1.3141660912483755,36.00408882659197,49.513403437078516,30.211017655267344,6.958655048003272,76.88472867601618,0.0
426,MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,76,32.0,36.0,42.0,19.0,0.03917905481770558,2.11003271292726,-1.2336408300093642,1.6521714814208828,24.68698059628387,31.049463240831887,33.97871376374779,7.741500659189367,71.45539296390209,0.0
427,MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,50,44.0,37.0,52.0,20.0,0.03327968153301944,2.0703727369960037,-2.883364774458685,1.7321393826557892,31.294381203906514,33.70595549723503,41.529046522459225,28.282654826207725,68.1920753264784,0.0
429,MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,77,48.0,45.0,52.0,19.0,0.0010446722608420623,2.904210877675823,-1.050420794903824,1.3931277099453805,36.76955262170048,46.76976310969129,36.76955262170047,10.797650608505519,84.73527048387476,0.0
430,MIH119_2181,20,17,2,PHW65_MoG_0307/PHT69,PHW65_MoG_0307/PHT69,WIPV17/30512,1.0,87,49.0,43.0,46.0,23.0,0.017345311265543388,2.1968678718437515,-0.6850187659001802,1.331205231415063,31.37192456287493,48.932847202974116,33.64227027448184,2.5644618559042476,84.61349960815605,0.0
434,MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,75,56.0,38.0,53.0,14.0,0.0007547225956237441,3.1335654944387503,-0.0017075108671795868,3.156447016394337,32.63005819225989,54.09184627218782,41.76456994115626,14.493866525741161,96.68945947498264,0.0
435,MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,76,53.0,44.0,50.0,24.0,0.016371129095775587,2.1689725003631946,-0.2421585941333252,1.6198890327414808,34.732918522949866,51.425673492627816,35.966990016932556,12.82186046678239,82.00332654595105,0.0
437,MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,80,51.0,47.0,49.0,32.0,0.07186693457893147,1.7161486745157095,-0.6531934721536888,1.360262005955215,35.836331379339356,50.22519540362261,33.417919643062426,8.856057061013447,79.17127379935471,0.0
438,MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,78,42.0,38.0,44.0,34.0,0.7592305048034512,1.158303575118882,-0.8779228220176396,1.2832699387545021,27.089104914328964,41.08219923081984,34.672473158695766,8.732291014345892,73.75828960585018,0.0
439,MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,74,36.0,38.0,44.0,25.0,0.13784051078978327,1.6754724329383015,-1.3866074883871857,1.4287741860357943,27.089104914328964,34.60542105377948,34.672473158695766,9.92294480941197,71.26602633343231,0.0
440,MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,87,46.0,42.0,42.0,26.0,0.0660334304173631,1.8461018709973964,-0.7433059213423234,1.269380656596946,28.103485467072048,45.9369585987104,31.212082670050552,2.407453987175416,77.67501851047179,0.0
442,MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,56,55.0,28.0,55.0,15.0,0.07663507005181822,1.9843666138242113,-7.555294916183796e-05,4.144862332864392,25.820935953223998,45.5970664905273,48.56211760724098,30.755609690891074,87.31784376088456,0.0
443,MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,70,66.0,43.0,53.0,19.0,0.0023379517027513346,2.7082204567578034,-4.477407600885569e-06,4.641773951925512,36.14591308331242,62.01971297186996,38.76174618581604,22.573329459494136,91.55842510507989,0.0
444,MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,78,64.0,48.0,44.0,32.0,0.05985744702980461,1.7773515558662731,-0.0006777206162084682,2.965834537323234,32.698372321005344,62.601446446963564,29.441746679789762,13.306348212336596,81.48998402882746,0.0
445,MIH119_2196,5,17,2,PHW65_MoG_0377/PHT69,PHW65_MoG_0377/PHT69,WIPV17/31135,1.0,73,69.0,54.0,53.0,32.0,0.007910797934746187,2.202671512477852,-0.0002800410622618253,3.368178565848302,42.877900701872214,65.98502816144945,31.152618371501077,20.173647625868835,82.7724326343238,0.0
446,MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,65,51.0,38.0,56.0,20.0,0.02209594922984501,2.1465646169716637,-0.6674665115523628,1.4293719521220358,34.477042618236865,46.221697138869146,44.12860220197643,21.55353134877567,84.81537505945467,0.0
447,MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,68,52.0,40.0,51.0,25.0,0.07319853775563244,1.7994549660566952,-0.1924609319970756,1.689376404019547,32.78216809401351,48.21356043747295,39.068266599067876,19.479542857627425,78.46553173806902,0.0
448,MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,71,54.0,44.0,56.0,26.0,0.02864663451627056,1.979955404756948,-0.942099447163076,1.2739069606642561,38.90086874570385,51.05800308236311,40.28302881896446,17.580680340686463,84.41618602807227,0.0
449,MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,66,53.0,38.0,54.0,31.0,0.44693766130914486,1.3002776380504995,-0.5252363652055979,1.3562292805204181,33.24571966758555,48.41790925505784,42.55258069476298,21.557042083017407,80.60477221959471,0.0
452,MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,80,56.0,46.0,50.0,30.0,0.05624520656944223,1.793591116263009,-0.4939961279359333,1.3285267524548954,35.96699001693256,55.14923416868365,34.73291852294986,9.724297949348099,83.5072801020582,0.0
454,MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,79,52.0,41.0,48.0,25.0,0.05836050573757459,1.8641914251540772,-0.22991719508404504,1.5941769106259065,31.490833391544356,51.04461353927853,36.22605985069305,9.92206775958033,83.41518644579997,0.0
455,MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,77,51.0,46.0,47.0,25.0,0.013132425385296922,2.2207019243213115,-0.24777976935883925,1.6085394815376284,33.80897061591661,49.692873304047,32.64894341157287,11.472503771537113,76.78850406233146,0.0
456,MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,75,42.0,38.0,41.0,25.0,0.1445748718739893,1.6754724329383017,-0.326345366318331,1.5331788909399173,25.24212048835199,40.56888470414087,32.3084408978756,10.870399894305871,69.02231016093182,0.0
457,MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,77,48.0,44.0,47.0,27.0,0.04569195970005764,1.895270934484761,-0.5832952414508993,1.3880413498704822,32.64894341157287,46.76976310969129,33.8089706159166,10.797650608505519,76.19258725635261,0.0
458,MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,84,61.0,54.0,49.0,37.0,0.034701977586776574,1.8265205001332256,-0.34377329662880396,1.3717727726500035,39.64183272437243,60.66583561746467,28.801477362331184,6.376236259326861,81.59271634290955,0.0
459,MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,85,57.0,54.0,42.0,32.0,0.010464586694944196,2.202671512477852,-0.06047393920547402,1.8507252937478063,33.97871376374779,56.783097791229494,24.68698059628387,4.967877336616516,75.23903581734174,0.0
461,MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,70,59.0,48.0,50.0,23.0,0.0026095027764901227,2.616439120573822,-0.0010678423068488621,3.2443145346242575,37.157241273869715,55.4418646263686,33.456530317942914,20.179188456214455,78.3695244617692,0.0
462,MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,83,56.0,41.0,44.0,26.0,0.08286414301556125,1.7823019379785443,-0.02877590542660378,2.0762176330496755,28.866597275582325,55.582584491914034,33.20722152980196,6.824683230688259,84.9289046000701,0.0
463,MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,70,50.0,40.0,42.0,25.0,0.08548957465823684,1.7994549660566954,-0.003014121102796739,2.843749888876324,26.997079606834653,46.98463103929542,32.173866610997074,17.101007166283434,70.4559157117595,0.0
464,MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,74,57.0,55.0,52.0,36.0,0.01869750057401031,1.9656770962367902,-0.5258236397149748,1.3154174836428978,42.595906303027576,54.79191666848418,29.825974690254395,15.711329281568952,72.69664574849986,0.0
465,MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,73,52.0,43.0,50.0,33.0,0.2302207377532663,1.4359473093719228,-0.6700946626264074,1.2593616259595957,34.09991800312493,49.72784731007785,36.567685080958526,15.203328645582308,77.37202106138696,0.0
