plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle,End.Length,Mid.Angle,Mid.Length,Stem.Angle,A1,N1,A2,N2,a,b,c,d,model_leaf_length
MIH119_2120,25,15,2,PHW65_MoG_0109/PHT69,PHW65_MoG_0109/PHT69,WIPV17/31026,1.0,85.5,54.5,50.0,53.5,27.5,0.008388215464839874,2.3023326705983043,-2.11049550405138,1.4908687895668054,41.21983373622487,54.31440338069416,33.90459271547737,4.261507304907599,90.43031102811216
MIH119_2121,24,15,2,PHW65_MoG_0116/PHT69,PHW65_MoG_0116/PHT69,WIPV17/30429,1.0,85.5,55.5,47.5,46.5,27.5,0.027523118457259566,2.108887349380582,-0.35440738434047814,1.5228440279952538,34.322560205793735,55.29865617759668,31.243825188171343,4.4965170357370265,83.55641638277027
MIH119_2123,22,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,66.5,44.0,43.0,50.5,26.0,0.21642771334668506,1.9985655930159714,-1.7125092696271875,1.3498547612150378,34.36217609413005,40.40724124706952,35.95776397182277,16.705478470429785,72.87088743719727
MIH119_2124,21,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0117/PHT69,WIPV17/31030,1.0,87.0,63.0,53.0,61.0,21.0,5.374900073750717e-05,3.4570699531618683,-0.946200893412977,1.3434717974541155,48.716766112884855,62.913660689538155,36.71071641227494,3.297165243305461,103.63977482506132
MIH119_2127,18,15,2,PHW65_MoG_0121/PHT69,PHW65_MoG_0121/PHT69,WIPV17/30433,1.0,78.0,49.0,46.0,47.5,23.0,0.009825086943580023,2.452650303601752,-0.6531859704810804,1.73709479787188,34.30346355780888,47.98710740297828,32.69009159961399,9.771824487435229,78.82066638286503
MIH119_2128,17,15,2,PHW65_MoG_0125/PHT69,PHW65_MoG_0125/PHT69,WIPV17/31036,1.0,71.5,45.5,46.5,48.0,22.5,0.006631877117246618,2.5611409530384255,-1.1158031990351338,1.3213131352650205,34.81485642124435,43.11317515206707,32.97793151822573,14.49447509135489,71.89095489164183
MIH119_2129,16,15,2,PHW65_MoG_0126/PHT69,PHW65_MoG_0126/PHT69,WIPV17/31037,1.0,75.0,42.0,38.0,45.0,22.0,0.05757119195836302,1.9337497829298893,-0.9001379453804291,1.2948231530105494,27.704766389654626,40.56888470414087,35.46048391230249,10.870399894305873,74.85520446154571
MIH119_2130,15,15,2,PHW65_MoG_0127/PHT69,PHW65_MoG_0127/PHT69,WIPV17/31038,1.0,75.0,46.0,43.0,46.0,26.5,0.07006394384689861,1.9499920692531487,-0.7619226624560385,1.844856485049157,31.17582604927516,44.105605634564625,33.738936857613396,12.449673262635361,74.37070653365149
MIH119_2131,14,15,2,PHW65_MoG_0128/PHT69,PHW65_MoG_0128/PHT69,WIPV17/31039,1.0,75.5,54.5,44.5,50.5,23.0,0.013108198196606146,2.3237806802516783,-0.39372212899900133,1.812343863731079,35.440007645520616,52.75579675635204,35.90843235311367,13.603019450778698,83.23547388108261
MIH119_2134,11,15,2,PHW65_MoG_0137/PHT69,PHW65_MoG_0137/PHT69,WIPV17/31044,1.0,65.0,48.0,32.0,51.0,14.0,0.011159474688651676,2.5062140825888317,-0.007232502733355375,2.877676686149044,27.02588247589345,43.5027737777592,43.25045290397773,20.285676563553565,85.37911657771603
MIH119_2137,8,15,2,PHW65_MoG_0143/PHT69,PHW65_MoG_0143/PHT69,WIPV17/30449,1.0,76.0,64.0,30.0,54.0,23.0,0.5285086606103643,1.360151997579361,-0.002574328879747528,2.6432743972122497,27.00000000000001,62.09892648166378,46.76537180435968,15.483001318378735,105.07468826837128
MIH119_2139,6,15,2,PHW65_MoG_0150/PHT69,PHW65_MoG_0150/PHT69,WIPV17/31053,1.0,59.0,57.0,43.0,57.0,23.0,0.013419406954402774,2.196867871843751,-0.15293453325476586,1.9077316304087597,38.873906523562404,48.85853614002041,41.68716099229272,29.35717026987309,76.7871918919929
MIH119_2140,5,15,2,PHW65_MoG_0152/PHT69,PHW65_MoG_0152/PHT69,WIPV17/31054,1.0,85.0,59.0,54.0,50.0,23.0,0.0001809844481080037,3.242552603619055,-0.1367468233194018,1.7804268219264718,40.45084971874737,58.77548718741298,29.389262614623657,5.142188822111832,85.9398988373772
MIH119_2141,4,15,2,PHW65_MoG_0156/PHT69,PHW65_MoG_0156/PHT69,WIPV17/31057,1.0,62.5,51.5,41.5,58.0,26.5,0.1941980934171876,1.8170107998035094,-1.2672405397949853,1.5080095099870099,37.234901937522324,43.34097531302389,43.647877505233026,24.218922150589666,80.36273723975833
MIH119_2142,3,15,2,PHW65_MoG_0159/PHT69,PHW65_MoG_0159/PHT69,WIPV17/31059,1.0,78.0,66.0,54.0,55.0,25.5,0.0005863727907825286,2.8917448757134574,-0.21597362462037292,2.4229637638739883,44.468641210006126,64.46762272293401,32.35150372313609,13.952770430562317,88.40578689254156
MIH119_2143,3,16,2,PHW65_MoG_0160/PHT69,PHW65_MoG_0160/PHT69,WIPV17/30460,1.0,76.0,52.5,52.0,56.0,32.0,0.10608256149249552,2.215293835510427,-1.4821502887474711,1.3852518647352319,44.02476507215583,50.95301129885591,33.931952911290104,12.353414572231015,81.2576325234372
MIH119_2144,4,16,2,PHW65_MoG_0170/PHT69,PHW65_MoG_0170/PHT69,WIPV17/30463,1.0,69.5,50.5,38.5,52.0,21.5,0.0664540257524551,2.064716191987081,-0.552474406717033,1.5355586159827044,32.400641040337774,47.13452561784537,40.64908771539473,17.46938826899794,82.82021339199272
MIH119_2145,5,16,2,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,79.0,50.0,38.0,44.5,17.5,0.00961681944733754,2.4853385912747052,-0.05655874071980937,2.9349665753139194,27.50400148316968,48.98841977361201,34.94842874391391,9.380260010994332,84.04274238156802
MIH119_2146,6,16,2,PHW65_MoG_0173/PHT69,PHW65_MoG_0175/PHT69,WIPV17/30466,,78.0,47.5,49.5,50.5,27.0,0.006998986793691929,2.3232682779710645,-1.5071066698484565,1.3977597341264154,38.358557992819044,46.140056653652465,32.60653269867471,9.167101398849137,78.34110462576152
MIH119_2147,7,16,2,PHW65_MoG_0175/PHT69,PHW65_MoG_0157/PHT69,WIPV17/31058,,62.5,57.5,43.5,56.5,18.5,0.0013455382081159245,2.8454400209638893,-0.35021411265660046,2.1233652968414525,38.221670923841046,48.944649367008445,41.47452025050795,27.553057724667553,80.20947988770163
MIH119_2149,9,16,2,PHW65_MoG_0179/PHT69,PHW65_MoG_0179/PHT69,WIPV17/31069,1.0,70.0,55.5,44.5,54.5,22.0,0.00559159764019229,2.432625222216487,-0.20495332870555405,1.736462752493443,38.19498827965921,52.152940453617916,38.873727601349685,18.982117954574615,83.2945324613944
MIH119_2150,10,16,2,PHW65_MoG_0180/PHT69,PHW65_MoG_0180/PHT69,WIPV17/31070,1.0,63.5,42.5,40.0,55.0,19.5,0.061994601990902204,2.5019635454849913,-1.500996173828837,3.13935473854322,35.61937951679033,38.06635909183102,41.635981911269994,18.89630273869377,82.28019223437471
MIH119_2151,11,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0190/PHT69,WIPV17/30473,,73.5,47.0,44.0,53.0,15.0,0.0030044744276878344,3.858761035828403,-0.03661842877544105,2.290275659835562,36.76558980657618,45.01934643074138,37.77093348335124,13.444542826265355,86.53384020626156
MIH119_2152,12,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0183/PHT69,WIPV17/30472,,70.0,40.0,36.0,47.0,32.0,0.8020856881924491,1.1627110943837535,-1.2320569304282185,1.2979006596345346,27.625906857746237,37.58770483143634,38.02379873562253,13.680805733026748,73.55109604722287
MIH119_2153,13,16,2,PHW65_MoG_0191/PHT69,PHW65_MoG_0191/PHT69,WIPV17/31074,1.0,76.0,48.0,42.0,52.5,25.0,0.05284154550783627,1.949711271794254,-4.189197691404849,1.4077573921613835,35.093924364902385,46.71387673875459,38.520424404463746,10.568698003694937,86.64902853029582
MIH119_2155,15,16,2,PHW65_MoG_0195/PHT69,PHW65_MoG_0195/PHT69,WIPV17/30477,1.0,68.5,54.5,45.0,52.5,24.5,0.01488891573216267,2.2030781037015252,-0.20232126461428196,1.7527810244950852,37.123106012293746,50.69517811482837,37.123106012293746,19.955294410666284,78.0491503799928
MIH119_2156,16,16,2,PHW65_MoG_0196/PHT69,PHW65_MoG_0196/PHT69,WIPV17/30478,1.0,80.5,58.5,47.5,53.5,26.0,0.013620775418303522,2.2752346871194544,-0.36902457810524175,1.5552498742825445,38.71006576598994,57.50326489298931,36.26791154105099,9.185443140708006,90.42635105690414
MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,67.0,43.5,40.0,51.0,22.0,0.026755823643190194,2.0941324624634943,-1.7459401696585175,1.3128194875621417,32.85751627733662,39.9155125037486,38.913802184852635,17.142124816056693,76.60127537949585
MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,81.5,49.5,51.5,48.5,30.0,0.010359492293676338,2.1983343555552377,-0.9215842480290881,1.409511446011606,37.522015818183064,48.79729528084012,30.498005874604395,7.755753786006961,76.74620951807621
MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,85.0,54.0,47.0,44.0,27.0,0.020152056880165473,2.104642096069448,-0.14629653157597888,1.6766476229558387,32.1795628712435,53.79451369695426,30.00792784274993,4.706410108373541,80.4329439439482
MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,77.5,54.0,43.5,53.0,21.5,0.007000119810955566,2.410359791511336,-0.5029701496095093,1.5252957705896626,36.4892788573671,52.67924760449603,38.413648554449026,11.634029581057383,88.55983789950787
MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,85.0,54.0,53.0,53.0,29.0,0.004069255072944373,2.3940522315888684,-0.9005858239150595,1.39684728146815,42.32768203250652,53.79451369695426,31.89619622705856,4.706410108373541,85.8363704836478
MIH119_2164,24,16,2,PHW65_MoG_0218/PHT69,PHW65_MoG_0218/PHT69,WIPV17/30488,1.0,78.0,54.5,49.5,51.0,24.5,0.002734447987120115,2.6440871472755605,-0.907219922427893,2.522458689461084,38.55924606362973,52.57322642546903,33.139068382609096,12.241901576082675,82.74663729719533
MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,85.0,57.0,52.5,49.0,28.5,0.0171097335571847,2.477117493199682,-0.60119414754287,1.3190708366664141,38.91329723155485,56.783097791229494,29.62837315702108,4.967877336616516,82.74642452687742
MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,77.0,55.0,50.0,53.5,25.0,0.015603222594089975,2.6635581829675194,-0.8048722919825809,1.3192703761807325,40.91145752879751,53.50513681760255,34.158128310504,12.406346759883098,82.51507213106476
MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,64.0,44.0,44.0,44.5,27.0,0.04952579075830282,1.896387205050483,-0.8649159760759062,1.268178915170331,30.901312287510258,37.8823013881678,32.01180747253538,17.78880710172045,77.21805684405156
MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,70.5,54.5,46.0,53.0,20.0,0.002316889688966924,2.8705791067986537,-0.3687808826361558,2.0453495808937356,38.10178469231438,51.150117026329895,36.79446577748401,18.321289500325847,81.51945023614192
MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,54.0,61.5,40.0,63.5,22.5,0.11620555219546572,2.1470983902421334,-0.5276042349297088,2.1551215498519305,40.637430183734295,49.63558527268516,48.59258612768399,35.73935288758632,83.56542052696558
MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,75.0,58.0,43.0,56.0,20.5,0.026884042293886527,2.7851388161556425,-0.18481480370634126,1.853796249766742,38.19190816349992,56.023697924765955,40.95580729067355,15.011504615946205,93.68956446288185
MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,57.0,62.5,45.5,57.0,20.0,0.0008589026603044614,2.9221706777816694,-0.023919577567814515,2.2400832977280687,40.208712499519386,50.359089614689964,39.512991726683325,30.956695357183797,88.31919660483612
MIH119_2174,27,17,2,PHW65_MoG_0293/PHT69,PHW65_MoG_0293/PHT69,WIPV17/30505,1.0,79.5,55.5,51.5,55.0,33.0,0.03080831104003271,1.945427150960104,-1.1244084710219895,1.398936598082663,43.11109562974164,54.56936462915259,34.069170181885895,10.109396347529032,84.31360296603528
MIH119_2175,26,17,2,PHW65_MoG_0294/PHT69,PHW65_MoG_0294/PHT69,WIPV17/30506,1.0,85.0,43.0,49.0,45.5,26.5,0.00869728635008572,2.308020613229619,-1.9464095802252683,1.5818413127736517,34.35123057379866,42.74573660488299,29.826382167528553,4.107518464646654,75.98690525641857
MIH119_2177,24,17,2,PHW65_MoG_0297/PHT69,PHW65_MoG_0297/PHT69,WIPV17/31108,1.0,76.0,32.0,36.0,42.0,19.0,0.03917905481770558,2.1100327129272602,-1.2336408300093642,1.6521714814208828,24.68698059628387,31.04946324083189,33.978713763747784,7.741500659189367,71.45539296390209
MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,67.0,44.5,41.5,49.0,21.5,0.019774026600884814,2.2549646383108657,-1.8156035395427765,1.5979326933283629,32.19200600974224,39.229720394403664,36.74166578178655,16.493217836626066,73.64559825183835
MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,81.5,44.5,45.0,49.0,23.0,0.018031651520074292,2.4334106915904865,-1.2525391649347757,1.4060244828532555,34.64823227814083,43.83494458517204,34.648232278140824,6.828833016007328,81.87008889714676
MIH119_2181,20,17,2,PHW65_MoG_0307/PHT69,PHW65_MoG_0307/PHT69,WIPV17/30512,1.0,68.0,54.5,33.0,48.5,23.0,1.186598838544648,1.5984339359218758,-0.3425096133416972,3.2353841956198397,25.649606057913942,47.10771100817021,40.29400890027814,20.964001797667343,81.7963979535461
MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,75.0,56.0,38.0,53.0,14.0,0.0007547225956237441,3.1335654944387503,-0.0017075108671795868,3.156447016394337,32.63005819225989,54.09184627218782,41.76456994115626,14.49386652574116,96.68945947498264
MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,76.0,53.0,43.0,50.5,25.0,0.036200511504388556,2.0075371856802953,-0.3435218522533787,1.5171288769646998,34.429289723625814,51.42567349262782,36.933688058139836,12.821860466782391,82.9027822171966
MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,84.0,49.0,46.0,47.5,32.0,0.09775196045699339,1.6582416017783803,-0.8641421995123033,1.3088814881537667,34.181621656960274,48.59828213676005,32.972415788821806,5.248166703015496,80.24757588898399
MIH119_2189,12,17,2,PHW65_MoG_0332/PHT69,PHW65_MoG_0332/PHT69,WIPV17/31124,1.0,76.0,42.0,43.0,44.0,31.0,0.38971834810481165,1.623530962251495,-1.1114506870909568,1.2762197191370297,29.893738617667154,40.727595230114616,32.05710991924276,10.15452997932993,69.71454266661637
MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,71.0,40.5,40.0,45.5,27.5,0.1495605769325441,1.617508992501329,-1.1545568182347858,1.3528882978257206,29.26912170659765,38.16434725464246,34.800139978066646,13.390120756564004,70.09558721583424
MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,87.0,46.0,42.0,42.0,26.0,0.0660334304173631,1.8461018709973964,-0.7433059213423234,1.2693806565969459,28.10348546707205,45.9369585987104,31.21208267005055,2.407453987175416,77.67501851047179
MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,57.0,52.5,31.5,55.5,18.0,0.07924377593402318,1.9042348073152473,-0.38654582666378073,2.763623561625236,28.970608194441294,43.9997356491743,47.21731604371225,28.625786451275662,83.73881515432024
MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,65.5,65.5,37.0,56.0,21.0,0.2025786448299043,2.0618796838121036,-0.00021401270023917933,3.956306697660122,33.26657975150282,59.43499696796534,44.66730846362033,27.042977387753023,93.4259806071808
MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,75.5,53.5,41.0,45.5,27.5,0.1380080926845519,1.6831970205188873,-0.3709075266474216,2.145192698300069,29.49021939206522,51.861275476687055,34.20325629493836,12.939165757707137,80.02381066468794
MIH119_2196,5,17,2,PHW65_MoG_0377/PHT69,PHW65_MoG_0377/PHT69,WIPV17/31135,1.0,73.0,69.0,54.0,53.0,32.0,0.007910797934746187,2.202671512477852,-0.0002800410622618253,3.3681785658483014,42.877900701872214,65.98502816144945,31.152618371501077,20.173647625868835,82.77243263432379
MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,73.0,47.5,42.5,51.0,23.5,0.020641187841163984,2.125603356520556,-1.0109454917229732,1.3484031498410043,34.05965644635935,44.8399920625276,37.75026338242568,14.218323905272916,79.80621805441002
MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,68.0,52.0,40.0,51.0,25.0,0.07319853775563244,1.7994549660566952,-0.1924609319970756,1.689376404019547,32.78216809401351,48.21356043747296,39.06826659906788,19.479542857627425,78.46553173806902
MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,71.0,54.0,44.0,56.0,26.0,0.02864663451627056,1.9799554047569483,-0.9420994471630759,1.273906960664256,38.90086874570385,51.05800308236311,40.28302881896446,17.580680340686463,84.41618602807226
MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,66.0,53.0,39.0,53.0,26.0,0.23275242702013857,1.7431034557095177,-0.2906754516134726,1.746599746852391,33.3353376856428,48.41790925505784,41.19344586847492,21.557042083017407,80.25262288545335
MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,79.0,48.0,41.5,47.0,28.0,0.13938426223626152,1.6693029400132027,-0.7131217801287356,1.3262616531699667,31.223425517811346,47.13756909901794,34.93644048251537,9.020382791029235,79.12989056037776
MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,64.5,41.5,31.0,49.5,21.5,0.7980784999929291,1.52280172314812,-1.085157253636923,1.5791455378186545,24.883799409177335,37.395995637983425,41.91933080102517,14.924241829931525,81.44031223308136
MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,71.0,54.5,43.5,49.5,25.5,0.04292254966311879,2.001501931149928,-0.1280255294961719,2.0881090602442494,33.9620200617115,51.12936247608636,35.946920791578506,17.99218147624884,77.89975042750214
MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,77.5,42.0,36.5,44.0,23.5,0.1361051908317319,1.704273452712071,-0.5653101910795442,1.4523367169182229,26.100106498425582,40.9654051653268,35.4042934897291,9.081811678158473,76.05835063894611
MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,77.0,48.0,44.0,47.0,27.0,0.045691959700057634,1.8952709344847611,-0.5832952414508993,1.3880413498704822,32.64894341157287,46.76976310969128,33.8089706159166,10.797650608505519,76.19258725635261
MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,77.5,57.5,50.0,47.5,33.5,0.047397439601657584,1.810055808198117,-0.1856980594761062,1.7685004676228544,36.36573176997519,55.86191934991389,30.37788120172253,11.978458300006661,76.65250364922512
MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,85.0,57.0,54.0,42.0,32.0,0.010464586694944196,2.202671512477852,-0.060473939205474024,1.8507252937478065,33.978713763747784,56.783097791229494,24.68698059628387,4.9678773366165165,75.23903581734174
MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,74.5,56.5,43.0,50.0,24.0,0.06452358132790093,2.145955776756062,-0.09103814909414908,2.4411672577151013,33.97015752007632,54.22486626627123,36.4285339991395,15.241437103273938,83.66786874754081
MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,83.0,56.0,41.0,44.0,26.0,0.08286414301556125,1.7823019379785443,-0.02877590542660378,2.0762176330496755,28.866597275582322,55.582584491914034,33.20722152980196,6.824683230688258,84.9289046000701
MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,65.0,47.0,39.0,44.5,29.5,0.41841695328591993,1.4788792705877887,-0.44958156145230554,2.058234193666096,27.966584473570297,42.544874402905364,34.6051860152565,19.55050358314172,67.64664603014864
MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,75.0,60.5,51.0,55.0,34.0,0.04119469870508326,1.84091288537625,-0.5069613257162134,1.311872508238792,42.50721049846973,58.44542157507398,34.69093978693965,15.597165299973845,81.87580042795764
MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,73.0,52.0,43.0,50.0,33.0,0.2302207377532663,1.4359473093719228,-0.6700946626264074,1.2593616259595957,34.09991800312493,49.72784731007785,36.56768508095853,15.203328645582307,77.37202106138696
MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,70.0,49.0,37.0,55.0,24.0,0.2836889758331706,1.7083709403380682,-0.9194955260335957,1.3424840891958736,32.73564713830454,45.82054173842893,43.153130234835885,15.198973063507513,87.68558313199182
MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,76.5,50.0,46.0,52.5,30.5,0.061759792210205736,1.7600982148935667,-0.8578900872724748,1.41899698050575,37.72927902310933,48.583503013904746,36.495395484192514,11.744629429434143,81.49188444709645
MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,76.0,47.0,31.0,43.0,22.5,0.41404152758080215,1.4536739197560928,-0.03353427300445339,2.239684919651056,22.071425354175286,45.526561565440055,36.834636066552264,11.20726272627611,80.4838164592602
MIH119_2221,25,18,2,PHW65_MoG_0476/PHT69,PHW65_MoG_0476/PHT69,WIPV17/31165,1.0,62.0,72.5,48.5,62.5,33.5,0.10391200212913099,1.740277205669758,-0.006005188910110962,2.3905072326232504,45.121134531891585,58.78836775726401,42.71604703155747,34.550904662556555,79.09957891342944
MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,70.5,50.0,43.0,42.5,27.0,0.09396234900840568,1.8480095040906424,-0.2320604671220728,2.0177535967759614,28.10040906189394,45.88154245447473,31.47420802888812,15.450660414375488,69.35106048403321
MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,55.5,71.5,39.5,59.5,28.5,0.5927601906356708,1.55825155765795,-0.033376538302349865,1.9807800332549284,36.24076674987967,53.473150605573,45.68744732626073,37.96068989827856,90.66433981474995
MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,79.5,44.5,43.5,45.5,35.0,0.3226852710499899,1.3570291239343066,-0.9509327816000066,1.33712056017642,31.337882697778753,43.627110824145646,32.96619551838654,8.04590941577766,74.04370475796642
MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,62.0,57.0,40.0,55.0,20.0,0.011346304059415616,2.3054072893322783,-0.010991487613974765,2.676367513139979,35.353318532759666,50.328012792958845,42.13244437154379,26.759879078795773,81.68541939788702
MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,56.5,45.5,35.0,52.0,27.0,0.5501935324516898,1.3809301791368935,-1.2603108050446823,1.3063311853132862,29.21272121794714,36.99476730962692,42.78374938181794,25.638451869273958,71.59840317064632
MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,53.5,58.0,33.5,63.0,23.5,0.3463722839232749,1.5360060138670684,-0.74321833670116,1.9713386101154498,34.45263567140941,44.62041609541967,52.605293520042395,35.24949906613984,85.51499941691229
MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,89.0,34.0,36.0,41.0,25.0,0.23306509066606265,1.5580754793520057,-1.2311195095143277,1.4291138047091014,24.099195343991397,33.9948216353173,33.16969676937285,0.5933818188676394,76.1257344032928
MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,68.5,45.0,39.5,53.5,23.0,0.06591873809717355,1.951023486424518,-0.9974499183499992,1.5690013106451284,33.95555156569565,41.74629012460041,41.12970378280186,16.238273606099735,82.17573441793937
MIH119_2234,23,19,2,PHW65_MoG_0554/PHT69,PHW65_MoG_0560/PHT69,WIPV17/31182,,77.0,50.0,46.0,46.0,32.0,0.09685083665883623,1.657194917027763,-0.49782391900401,1.356058564619958,33.089630815577955,48.71850323926176,31.954285041113877,11.247552717193251,73.4299727461991
MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,71.5,55.5,45.0,49.0,26.0,0.024147214755234327,2.0503038415792965,-0.040801318026894406,2.115971770617773,34.648232278140824,52.46568650630074,34.648232278140824,17.302101617480787,77.51539319082026
MIH119_2236,21,19,2,PHW65_MoG_0569/PHT69,Mo44_PHW65_0471/PHT69,WIPV17/30755,,67.5,51.5,44.0,52.5,29.5,0.0871469029092033,1.7096056316431607,-0.6953174047636108,1.3543602509253039,36.4828412736305,47.54285670986819,37.74140248332563,19.669289400855224,75.5189846249074
MIH119_2241,16,19,2,PHW65_MoG_0588/PHT69,PHW65_MoG_0588/PHT69,WIPV17/31188,1.0,78.0,40.0,35.0,52.0,15.0,0.0059695587529457715,2.6132101084413635,-1.637266389319281,1.3639051237122746,29.825974690254398,39.12590402935223,42.595906303027576,8.316467632710372,91.69166247615931
