,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,RPlant.L1.End.Angle,RPlant.L1.End.Length,RPlant.L1.Mid.Angle,RPlant.L1.Mid.Length,RPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,length,curled
345,MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,60,64.0,40.0,68.0,30.0,0.21498566821724296,1.4533631938113547,-0.800088668344859,1.309775095659754,43.70955745868468,55.42562584220408,52.09102213209051,31.999999999999996,92.50035590094643,0.0
346,MIH119_2097,13,14,2,PHW65_MoG_0048/PHT69,PHW65_MoG_0048/PHT69,WIPV17/30396,1.0,80,76.0,45.0,62.0,30.0,0.06281492447472632,1.732050807568877,-0.07458296514765785,1.7524787328838685,43.84062043356595,74.84538922892781,43.840620433565945,13.197261502686706,108.89555443859824,0.0
348,MIH119_2099,15,14,2,PHW65_MoG_0052/PHT69,PHW65_MoG_0052/PHT69,WIPV17/30999,1.0,60,65.0,45.0,67.0,30.0,0.05934786385204795,1.7320508075688772,-0.7825573754754639,1.346082693995512,47.37615433949869,56.29165124598852,47.37615433949868,32.49999999999999,86.56614403888028,0.0
349,MIH119_2100,16,14,2,PHW65_MoG_0054/PHT69,PHW65_MoG_0054/PHT69,WIPV17/31000,1.0,80,53.0,50.0,63.0,40.0,0.16452735214975067,1.4202766254612063,-4.371978034145835,1.436966930426763,48.260799916495614,52.194810909647025,40.495619410251976,9.203353416347307,95.40232409497398,0.0
351,MIH119_2102,18,14,2,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,70,57.0,40.0,60.0,20.0,0.01012802943390182,2.3054072893322783,-0.39105547572702076,1.556588547615263,38.56725658119236,53.56247938479678,45.96266658713868,19.495148169563116,94.8011440685143,0.0
352,MIH119_2103,19,14,2,PHW65_MoG_0060/PHT69,PHW65_MoG_0060/PHT69,WIPV17/31005,1.0,80,64.0,50.0,56.0,30.0,0.015367564542456384,2.064177772475912,-0.37069096973069193,1.4011710186177386,42.89848881466277,63.02769619278131,35.996106142446195,11.113483370683541,90.98922026425254,0.0
353,MIH119_2104,20,14,2,PHW65_MoG_0061/PHT69,PHW65_MoG_0061/PHT69,WIPV17/30406,1.0,75,65.0,35.0,59.0,25.0,0.24412068935108744,1.5015999114836842,-0.041591295115494205,1.9700859266988513,33.84100974471173,62.78517870878944,48.32997061305051,16.823237931663847,104.75169079267009,0.0
355,MIH119_2106,22,14,2,PHW65_MoG_0063/PHT69,PHW65_MoG_0063/PHT69,WIPV17/31008,1.0,70,58.0,45.0,58.0,25.0,0.014256401381760975,2.144506920509559,-0.6053419257535826,1.366201583152498,41.01219330881976,54.502172005582686,41.012193308819754,19.837168312888785,86.4722171609449,0.0
356,MIH119_2107,23,14,2,PHW65_MoG_0067/PHT69,PHW65_MoG_0067/PHT69,WIPV17/30410,1.0,65,69.0,45.0,74.0,30.0,0.0551838549835379,1.732050807568877,-0.9913857767189492,1.3563900661632369,52.32590180780452,62.535237305528845,52.32590180780451,29.16066006010826,101.78083972439705,0.0
357,MIH119_2108,24,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0069/PHT69,WIPV17/30412,,70,70.0,50.0,68.0,30.0,0.012498924176966771,2.0641777724759116,-0.5646822522025056,1.3589111213772593,52.09102213209051,65.77848345501359,43.70955745868467,23.94141003279681,95.41235224072993,0.0
359,MIH119_2110,26,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0072/PHT69,WIPV17/31014,1.0,75,67.0,60.0,59.0,35.0,0.0017535742370241186,2.4736249084055624,-0.18631050900568996,1.5999148581657936,51.095498823281886,64.71703036136758,29.499999999999996,17.34087602186889,80.57137868388646,0.0
360,MIH119_2111,27,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0075/PHT69,WIPV17/31015,,85,68.0,55.0,54.0,35.0,0.013623396612614832,2.039606729161475,-0.3637821606536083,1.3403656021534331,44.23421039160556,67.7412394702387,30.973127562956485,5.926590506840755,90.82556711016909,0.0
361,MIH119_2112,28,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0082/PHT69,WIPV17/31017,,70,72.0,55.0,68.0,40.0,0.041650740646839934,1.7020005177911748,-0.5639025417861124,1.3052408039482135,55.70233901165144,67.65786869658541,39.003197671871135,24.62545031944815,88.4839923949838,0.0
363,MIH119_2114,30,14,2,PHW65_MoG_0086/PHT69,PHW65_MoG_0086/PHT69,WIPV17/31019,1.0,80,51.0,40.0,58.0,30.0,0.23106185481299174,1.4533631938113545,-1.0992793162421155,1.357877805901598,37.28168136181928,50.22519540362261,44.43057770090073,8.856057061013447,96.99089472321577,0.0
364,MIH119_2115,30,15,2,PHW65_MoG_0087/PHT69,PHW65_MoG_0087/PHT69,WIPV17/31020,1.0,80,52.0,40.0,52.0,16.0,0.001381614346537817,2.926288173589226,-0.09368720301737679,2.0134596679273375,33.42495570370005,51.21000315663482,39.834311042186854,9.029705238680377,93.96864085731552,0.0
366,MIH119_2117,28,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0096/PHT69,WIPV17/30422,1.0,70,53.0,35.0,54.0,15.0,0.005616956309995303,2.613210108441363,-0.009660707303383911,2.6918566632502032,30.973127562956492,49.803708901653145,44.23421039160556,18.127067596260442,93.0083095596951,0.0
367,MIH119_2118,27,15,2,PHW65_MoG_0098/PHT69,PHW65_MoG_0098/PHT69,WIPV17/31023,1.0,72,52.0,40.0,56.0,21.0,0.017005033323893252,2.1859292733685347,-0.8978527483599483,1.3068197523980296,35.9961061424462,49.45493884734798,42.89848881466277,16.068883707497264,89.4066417869601,0.0
368,MIH119_2119,26,15,2,PHW65_MoG_0106/PHT69,PHW65_MoG_0106/PHT69,WIPV17/30424,1.0,55,66.0,40.0,73.0,20.0,0.00784045586793093,2.305407289332278,-1.3110853088692973,1.3343919623091147,46.92349550711737,54.06403492307346,55.921244347685395,37.85604479916904,97.17363992579241,0.0
369,MIH119_2120,25,15,2,PHW65_MoG_0109/PHT69,PHW65_MoG_0109/PHT69,WIPV17/31026,1.0,80,71.0,60.0,73.0,26.0,1.4690857770152521e-05,3.551230424568992,-1.2140445078592834,1.5723844595763248,63.219854476264025,69.92135046386677,36.49999999999999,12.329020614352054,104.44955531284481,0.0
370,MIH119_2121,24,15,2,PHW65_MoG_0116/PHT69,PHW65_MoG_0116/PHT69,WIPV17/30429,1.0,83,78.0,54.0,50.0,29.0,0.0030067200120919226,2.483058714022192,-0.00010960179659224762,3.3541248505191747,40.45084971874737,77.41859982802312,29.389262614623657,9.505808785601504,98.06410468064311,0.0
372,MIH119_2123,22,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,72,65.0,52.0,67.0,28.0,0.0029425422786565187,2.4072201017641035,-1.3256205078571641,1.2594595456072095,52.79672049165037,61.81867355918498,41.24931884681911,20.08610463437158,94.12528075196678,0.0
373,MIH119_2124,21,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0117/PHT69,WIPV17/31030,1.0,80,68.0,50.0,58.0,22.0,0.0005144444379495779,2.9496936495415684,-0.027777184668565436,2.189694853438733,44.43057770090073,66.96692720483014,37.281681361819274,11.808076081351263,98.97580898190567,0.0
374,MIH119_2125,20,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0119/PHT69,WIPV17/31032,,87,73.0,59.0,63.0,27.0,7.12140314450641e-05,3.2663323961578006,-0.6353036320807363,1.295643739277371,54.00153994423308,72.8999560370839,32.447398719333414,3.8205248057348995,102.49336688670718,0.0
375,MIH119_2126,19,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0118/PHT69,WIPV17/31031,1.0,65,64.0,44.0,65.0,18.0,0.0005649174604573593,2.972084444258672,-0.11732293653658286,2.0066962586143733,45.15279407983483,58.003698370345596,46.75708702201232,27.047568751404764,95.70548553896134,0.0
376,MIH119_2127,18,15,2,PHW65_MoG_0121/PHT69,PHW65_MoG_0121/PHT69,WIPV17/30433,1.0,77,57.0,50.0,57.0,16.0,5.589069292798012e-06,4.156138692312342,-0.32238775419058635,1.7387607013589637,43.66453325778175,55.53909369275841,36.63889375213274,12.822210097600303,91.64839614904886,0.0
377,MIH119_2128,17,15,2,PHW65_MoG_0125/PHT69,PHW65_MoG_0125/PHT69,WIPV17/31036,1.0,74,68.0,53.0,65.0,31.0,0.006369337993154966,2.20857346878235,-0.5220578835222786,1.4097063666178564,51.91130815307403,65.36579532380568,39.11797650488314,18.743340195555945,92.95437892458058,0.0
379,MIH119_2130,15,15,2,PHW65_MoG_0127/PHT69,PHW65_MoG_0127/PHT69,WIPV17/31038,1.0,69,65.0,48.0,68.0,14.0,1.1736604301859063e-06,4.454423499023223,-0.31750052939780204,1.832980492846028,50.53384813246281,60.68272772231811,45.500881232402364,23.293916720444518,102.72121848575244,0.0
380,MIH119_2131,14,15,2,PHW65_MoG_0128/PHT69,PHW65_MoG_0128/PHT69,WIPV17/31039,1.0,80,65.0,60.0,66.0,23.0,2.2327931561549907e-06,4.080455992738083,-1.545094648488003,1.3729269068988639,57.15767664977295,64.01250394579353,32.99999999999999,11.287131548350471,95.37996746070566,0.0
381,MIH119_2132,13,15,2,PHW65_MoG_0130/PHT69,PHW65_MoG_0130/PHT69,WIPV17/31041,1.0,87,57.0,47.0,47.0,18.0,0.00027271274316459517,3.3004115246248276,-0.017114637133745215,2.3871537944504917,34.37362397610101,56.92188348101071,32.05392292293743,2.9831495058477984,91.19247768817101,0.0
383,MIH119_2134,11,15,2,PHW65_MoG_0137/PHT69,PHW65_MoG_0137/PHT69,WIPV17/31044,1.0,75,61.0,45.0,53.0,22.0,0.0047705233689711085,2.475086853416295,-0.01197147726478999,2.4472553866497924,37.47665940288702,58.92147540363317,37.476659402887016,15.787961751253764,89.35222306000001,0.0
384,MIH119_2135,10,15,2,PHW65_MoG_0138/PHT69,PHW65_MoG_0138/PHT69,WIPV17/30445,1.0,85,52.0,58.0,60.0,32.0,0.0013542855836397338,2.561070604841041,0.0,0.0,50.88288576938556,51.80212430077077,31.795155853992295,4.532098622878225,110.92674907298773,1.0
385,MIH119_2136,9,15,2,PHW65_MoG_0142/PHT69,PHW65_MoG_0142/PHT69,WIPV17/31048,1.0,75,57.0,46.0,59.0,19.0,0.0005214611579919599,3.00739840147363,-0.7603417093645204,1.3968208916986435,42.44104821998042,55.057772098476896,40.98484385708084,14.752685570843681,93.9260882474014,0.0
386,MIH119_2137,8,15,2,PHW65_MoG_0143/PHT69,PHW65_MoG_0143/PHT69,WIPV17/30449,1.0,74,60.0,50.0,63.0,24.0,0.0012615164037909114,2.6767223943990577,-1.4396487562962421,1.2540182080247613,48.260799916495614,57.675701756299134,40.495619410251976,16.53824134901995,93.54880415768272,0.0
387,MIH119_2138,7,15,2,PHW65_MoG_0148/PHT69,PHW65_MoG_0148/PHT69,WIPV17/31052,1.0,65,63.0,65.0,69.0,30.0,6.212701202045981e-06,3.714394943505626,0.0,0.0,62.535237305528845,57.09739058330894,29.16066006010826,26.624950489664066,129.31788211397884,1.0
388,MIH119_2139,6,15,2,PHW65_MoG_0150/PHT69,PHW65_MoG_0150/PHT69,WIPV17/31053,1.0,80,72.0,62.0,65.0,25.0,2.458563138545133e-06,4.0332309205206895,-0.2730084450571288,1.6089549313164675,57.39159353583025,70.90615821687898,30.515651581082903,12.502668792018984,93.90393978778388,0.0
390,MIH119_2141,4,15,2,PHW65_MoG_0156/PHT69,PHW65_MoG_0156/PHT69,WIPV17/31057,1.0,63,66.0,48.0,69.0,26.0,0.005898032192008062,2.2770931056603367,-1.1634930316690064,1.3047194820815826,51.2769929579402,58.80643059643228,46.17001183876122,29.963372982810085,91.00068734778576,0.0
392,MIH119_2143,3,16,2,PHW65_MoG_0160/PHT69,PHW65_MoG_0160/PHT69,WIPV17/30460,1.0,73,63.0,50.0,64.0,20.0,0.00012001414300007902,3.274316085206515,-0.8543234042185794,1.3569121357996612,49.02684435961459,60.24719962567124,41.13840701993851,18.419417397532413,95.89661641523074,0.0
393,MIH119_2144,4,16,2,PHW65_MoG_0170/PHT69,PHW65_MoG_0170/PHT69,WIPV17/30463,1.0,73,64.0,48.0,65.0,24.0,0.002740050909921524,2.4944765498646078,-0.7317304701359584,1.3774863168925047,48.304413656030626,61.203504381634275,43.49348941332578,18.71178910225515,97.68145856023772,0.0
394,MIH119_2145,5,16,2,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,56,58.0,34.0,66.0,16.0,0.011267567853788761,2.3522907441299874,-0.3266650800399777,1.7493103444706264,36.90673162906929,48.084179208192424,54.71647978863275,32.43318840130331,95.82040525102845,0.0
395,MIH119_2146,6,16,2,PHW65_MoG_0173/PHT69,PHW65_MoG_0175/PHT69,WIPV17/30466,,88,64.0,63.0,57.0,29.0,2.3629219121855772e-05,3.5406430769286814,-0.7885386155144058,1.3190035658675794,50.78737187873697,63.96101292922213,25.877458485154165,2.233567788960062,88.47497160694124,0.0
396,MIH119_2147,7,16,2,PHW65_MoG_0175/PHT69,PHW65_MoG_0157/PHT69,WIPV17/31058,,60,67.0,40.0,71.0,19.0,0.004918857019804641,2.4369222763188274,-0.27410527760955133,1.7219902546649328,45.63792028774429,58.02370205355739,54.38915546144744,33.49999999999999,100.96002077659386,0.0
397,MIH119_2148,8,16,2,PHW65_MoG_0176/PHT69,PHW65_MoG_0176/PHT69,WIPV17/31067,1.0,55,77.0,42.0,65.0,15.0,0.000150765480178771,3.3603536406600374,-4.446659147306179e-07,5.394527290644954,43.49348941332578,63.074707410252365,48.30441365603062,44.16538559903054,92.93483794838951,0.0
398,MIH119_2149,9,16,2,PHW65_MoG_0179/PHT69,PHW65_MoG_0179/PHT69,WIPV17/31069,1.0,75,62.0,45.0,63.0,17.0,0.0001802022373078875,3.270852618484141,-0.2329793837712832,1.7604262041917982,44.5477272147525,59.88740122992223,44.54772721475249,16.046780796356288,102.93973225236532,0.0
399,MIH119_2150,10,16,2,PHW65_MoG_0180/PHT69,PHW65_MoG_0180/PHT69,WIPV17/31070,1.0,68,49.0,45.0,58.0,23.0,0.006503214799369612,2.3558523658237536,-1.6053144837794482,1.7812592792859452,41.01219330881976,45.43200887377258,41.012193308819754,18.35572307737969,85.05104001745211,0.0
400,MIH119_2151,11,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0190/PHT69,WIPV17/30473,,75,60.0,46.0,61.0,16.0,4.969984227727304e-05,3.6113233733483407,-0.21320098573022267,1.8285785578897127,43.87972782065772,57.9555495773441,42.37416059799883,15.529142706151244,99.42113327377228,0.0
401,MIH119_2152,12,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0183/PHT69,WIPV17/30472,,81,61.0,56.0,66.0,36.0,0.01047981554933564,2.040570113057168,-3.0819880567766402,1.2765163844705039,54.71647978863275,60.248988776303406,36.90673162906929,9.542502367454084,96.4869912319852,0.0
402,MIH119_2153,13,16,2,PHW65_MoG_0191/PHT69,PHW65_MoG_0191/PHT69,WIPV17/31074,1.0,60,64.0,43.0,71.0,20.0,0.0025015025391884973,2.562064142464007,-1.0290782623794015,1.5224515181442098,48.421883564437394,55.42562584220408,51.9261128149611,31.999999999999996,97.73411541197456,0.0
404,MIH119_2155,15,16,2,PHW65_MoG_0195/PHT69,PHW65_MoG_0195/PHT69,WIPV17/30477,1.0,78,71.0,62.0,70.0,28.0,1.5191030775344611e-05,3.5371320374541075,-0.8359718367892146,1.5121085346181775,61.80633150012489,69.4484796521002,32.863009395012355,14.761730048060912,95.2982741046415,0.0
405,MIH119_2156,16,16,2,PHW65_MoG_0196/PHT69,PHW65_MoG_0196/PHT69,WIPV17/30478,1.0,85,70.0,55.0,57.0,35.0,0.012878767263713588,2.039606729161475,-0.3578160836045599,1.3732697332064967,46.69166652447253,69.7336288664222,32.693856872009626,6.1009019923360714,94.8472534840445,0.0
406,MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,60,67.0,45.0,72.0,20.0,0.0010408184019566771,2.7474774194546216,-1.1640996669519574,1.3789447581696033,50.91168824543143,58.02370205355739,50.91168824543142,33.49999999999999,96.95176373720346,0.0
407,MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,88,57.0,61.0,51.0,34.0,0.0009586644665827516,2.674610787298437,-0.880070981104299,1.2932122187966006,44.605605064109184,56.96527714008846,24.72529063256319,1.9892713120425551,79.79240560173484,0.0
408,MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,84,56.0,46.0,53.0,23.0,0.005112061209961955,2.439556539625727,-0.6714915630904429,1.3366832780097992,38.12500941794851,55.6932261406233,36.81689363432685,5.853593942988594,92.50106923743596,0.0
409,MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,75,64.0,50.0,65.0,21.0,0.00022486094024200522,3.10462425187673,-0.5927098662706171,1.508004447485515,49.79288880273357,61.81925288250037,41.78119462962505,16.564418886561327,99.36236438115913,0.0
410,MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,88,66.0,50.0,51.0,25.0,0.002801397800328523,2.5557238268604126,-0.06011964873059937,1.8921041964710437,39.068266599067876,65.95979458326032,32.7821680940135,2.303366782365064,96.84541445325675,0.0
415,MIH119_2166,26,16,2,PHW65_MoG_0224/PHT69,PHW65_MoG_0236/PHT69,WIPV17/30493,,75,57.0,45.0,57.0,27.0,0.02848811643717048,1.9626105055051508,-0.760248525296002,1.305940531151431,40.305086527633215,55.057772098476896,40.30508652763321,14.752685570843681,89.20577622547034,0.0
416,MIH119_2167,27,16,2,PHW65_MoG_0241/PHT69,PHW65_MoG_0241/PHT69,WIPV17/30494,1.0,79,55.0,50.0,51.0,27.0,0.006200740916637202,2.3389481207989014,-0.6393836277814329,1.3139352561819733,39.068266599067876,53.98949508962152,32.7821680940135,10.494494745709964,81.06950503201472,0.0
417,MIH119_2168,28,16,2,PHW65_MoG_0253/PHT69,PHW65_MoG_0268/PHT69,WIPV17/30500,,60,60.0,44.0,68.0,14.0,1.6020560325522115e-05,3.8731661257258034,-2.190761138937028,1.3882599381795715,47.23676919121182,51.96152422706632,48.91510642302828,29.999999999999996,96.29474014110343,0.0
418,MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,80,58.0,50.0,51.0,25.0,0.002801397800328523,2.5557238268604126,-0.16389680286002797,1.7044747827167284,39.068266599067876,57.118849674708066,32.7821680940135,10.071594304681959,84.42163444998005,0.0
419,MIH119_2170,30,16,2,PHW65_MoG_0266/PHT69,PHW65_MoG_0266/PHT69,WIPV17/30499,1.0,80,60.0,60.0,63.0,34.0,0.0010920676720774394,2.567870922782589,-2.591574073947576,1.3877204464560111,54.559600438419636,59.088465180732484,31.499999999999996,10.418890660015819,87.93818013959,0.0
420,MIH119_2171,30,17,2,PHW65_MoG_0277/PHT69,PHW65_MoG_0277/PHT69,WIPV17/31102,1.0,63,59.0,45.0,60.0,16.0,8.941164313847818e-05,3.4874144438409096,-0.08294190760281682,2.2615460605189845,42.42640687119285,52.5693849271137,42.426406871192846,26.785439484633258,86.56438988107826,0.0
421,MIH119_2172,29,17,2,PHW65_MoG_0287/PHT69,PHW65_MoG_0287/PHT69,WIPV17/31103,1.0,75,60.0,52.0,57.0,23.0,0.0003652797250026184,3.0153535223183803,-0.34701291749595253,1.5701542822345091,44.91661295558315,57.9555495773441,35.092704093562524,15.529142706151244,85.89918788296839,0.0
422,MIH119_2173,28,17,2,PHW65_MoG_0291/PHT69,PHW65_MoG_0291/PHT69,WIPV17/31104,1.0,74,75.0,50.0,68.0,27.0,0.004218490730591291,2.3389481207989014,-0.13965934120319415,1.7042020080012927,52.09102213209051,72.09462719537392,43.70955745868467,20.672801686274937,103.46261514026492,0.0
424,MIH119_2175,26,17,2,PHW65_MoG_0294/PHT69,PHW65_MoG_0294/PHT69,WIPV17/30506,1.0,85,58.0,50.0,46.0,26.0,0.004906463458590123,2.443456969111836,-0.06895059674516119,1.885368426203518,35.23804438347299,57.77929248932124,29.568230045580805,5.055033079364174,83.5980628236219,0.0
427,MIH119_2178,23,17,2,PHW65_MoG_0305/PHT69,PHW65_MoG_0305/PHT69,WIPV17/31110,1.0,58,64.0,42.0,65.0,15.0,0.000150765480178771,3.3603536406600374,-0.018636653528977302,2.796289737644871,43.49348941332578,54.27507815401126,48.30441365603062,33.914832910925114,91.7592278843945,0.0
429,MIH119_2180,21,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0271/PHT69,WIPV17/31101,,88,61.0,53.0,55.0,25.0,0.000699688228670107,2.8458568037913423,-0.6208082287515387,1.3788983686643455,43.924953052601104,60.96284044816484,33.09982627336265,2.128869298852559,94.948297175964,0.0
434,MIH119_2185,16,17,2,PHW65_MoG_0311/PHT69,PHW65_MoG_0311/PHT69,WIPV17/31115,1.0,82,66.0,46.0,57.0,26.0,0.014907607312686099,2.123151780436619,-0.16073855795283423,1.6420797749285807,41.00236861930312,65.35769253694365,39.59552711616284,9.18542466336432,99.94222529204495,0.0
435,MIH119_2186,15,17,2,PHW65_MoG_0314/PHT69,PHW65_MoG_0314/PHT69,WIPV17/31117,1.0,85,64.0,50.0,45.0,28.0,0.010357626903364425,2.241362521763501,-0.008099952089155543,2.358972889712411,34.47199994035401,63.756460677871715,28.925442435894265,5.577967535850123,87.11061192338474,0.0
436,MIH119_2187,14,17,2,PHW65_MoG_0315/PHT69,PHW65_MoG_0315/PHT69,WIPV17/31118,1.0,86,61.0,45.0,45.0,35.0,0.22731236151390682,1.4281480067421146,-0.173769307440827,1.5041514758476802,31.81980515339464,60.85140706584927,31.819805153394636,4.255144898391643,86.39321243101807,0.0
437,MIH119_2188,13,17,2,PHW65_MoG_0326/PHT69,PHW65_MoG_0326/PHT69,WIPV17/31121,1.0,84,55.0,40.0,54.0,30.0,0.23867011071737415,1.4533631938113545,-0.8167532700174427,1.2604585104325645,34.71053092307312,54.69870424525503,41.36639992842481,5.74906547972094,95.90730846930428,0.0
439,MIH119_2190,11,17,2,PHW65_MoG_0338/PHT69,PHW65_MoG_0338/PHT69,WIPV17/30526,1.0,78,53.0,46.0,49.0,24.0,0.0085820573015112,2.325839165266191,-0.2436654670197074,1.6191501897668257,35.24765021659391,51.8418228388917,34.038260152490864,11.019319613341244,81.12796174809786,0.0
440,MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,81,61.0,43.0,59.0,24.0,0.018798787612446636,2.094463175685645,-0.6111506906216626,1.3373744897011182,40.23790324368741,60.248988776303406,43.14986839553106,9.542502367454084,101.49842824802673,0.0
441,MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,80,63.0,45.0,42.0,35.0,0.2341271336276347,1.4281480067421146,-0.0035922601405574774,2.4624691284781,29.698484809834998,62.04288843976911,29.698484809834994,10.939835193016611,81.82020472313326,0.0
442,MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,60,62.0,36.0,63.0,19.0,0.024979681493938043,2.1100327129272602,-0.021846258276285006,2.4235274984091713,37.03047089442581,53.6935750346352,50.96807064562169,30.999999999999996,94.1135113874406,0.0
444,MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,58,59.0,42.0,61.0,24.0,0.0250457875653023,2.0223405948650286,-0.5350745946632895,1.47183255561752,40.81696698789035,50.034837673229134,45.33183435412104,31.265236589759088,81.00655369278351,0.0
445,MIH119_2196,5,17,2,PHW65_MoG_0377/PHT69,PHW65_MoG_0377/PHT69,WIPV17/31135,1.0,84,64.0,50.0,51.0,32.0,0.03017891523374322,1.9072044243372355,-0.2089184543409961,1.5076466470242205,39.068266599067876,63.64940130356949,32.7821680940135,6.689821649129821,89.44519034538573,0.0
446,MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,78,63.0,46.0,50.0,30.0,0.05624520656944223,1.793591116263009,-0.027580953180337604,2.0540371812036606,35.96699001693256,61.62329884622976,34.73291852294986,13.098436521518837,86.78397740276601,0.0
447,MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,45,57.0,30.0,62.0,15.0,0.032846150356008484,2.1547005383792524,-0.041121121887079365,2.5937995668286264,31.000000000000007,40.305086527633215,53.693575034635195,40.30508652763321,82.68635279396331,0.0
448,MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,67,41.0,21.0,55.0,11.0,0.1424770670579383,1.9748092630280145,-0.01779030331408319,2.6257203599828784,19.71023722499151,37.740698991550055,51.346923457346094,16.019976268060223,99.06335429621191,0.0
449,MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,72,56.0,36.0,50.0,15.0,0.004226135055060774,2.711493628375541,-0.00011519059570114694,3.8487894493265493,29.389262614623657,53.2591649125286,40.45084971874737,17.304951684997054,91.56296761685641,0.0
450,MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,88,62.0,47.0,49.0,26.0,0.012779583523555932,2.1986816857530407,-0.1164688960438892,1.7138854030148245,35.836331379339356,61.96223127518394,33.417919643062426,2.16376879555506,93.68126206797251,0.0
452,MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,76,64.0,45.0,54.0,25.0,0.015471371319153226,2.144506920509559,-0.017430175915680243,2.2592290201102814,38.18376618407357,62.098926481663774,38.18376618407356,15.483001318378735,91.8007469662603,0.0
454,MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,51,56.0,31.0,72.0,10.0,0.0002774660464197614,3.407649904815246,-2.030415651939155,1.3790266121967456,37.08274139352392,43.52017384159037,61.71604565055208,35.2419418987909,106.98965626144042,0.0
455,MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,82,59.0,42.0,57.0,26.0,0.050997527451676884,1.8461018709973962,-0.4853934754144798,1.413170093670928,38.14044456245492,58.42581605575265,42.359255052211466,8.21121295664386,99.36160110917834,0.0
456,MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,65,62.0,35.0,59.0,18.0,0.024447804573441288,2.155017212954036,-0.0014142870167438398,3.1086214754705273,33.84100974471173,56.1910827962723,48.32997061305051,26.202332227923364,96.76185218211175,0.0
457,MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,79,61.0,45.0,52.0,27.0,0.031120349955341634,1.9626105055051506,-0.086856110753539,1.8048142825194045,36.76955262170048,59.8792581903075,36.76955262170047,11.639348717969233,89.62671826745844,0.0
458,MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,65,69.0,43.0,56.0,27.0,0.052125305640559554,1.8301639045958151,-2.8585401715439272e-05,4.050519470355602,38.19190816349992,62.535237305528845,40.95580729067355,29.16066006010826,87.33403258421211,0.0
